,type,name,salary,score,contract,include,exclude,locked,points,i
11,driver,Sainz,14.6,192,,1.0,,False,850,55877
26,team,Williams,13.2,90,,1.0,,False,850,55358
1,driver,Norris,28.6,155,,1.0,,False,850,55358
2,driver,Leclerc,27.2,144,,,,False,850,55358
3,driver,Hamilton,25.8,140,,,,False,850,55358
5,driver,Russell,23.0,129,,,,False,850,55358
11,driver,Sainz,14.6,192,,1.0,,False,850,55358
26,team,Williams,13.2,90,,1.0,,False,850,53480
1,driver,Norris,28.6,155,,1.0,,False,850,53480
2,driver,Leclerc,27.2,144,,,,False,850,53480
3,driver,Hamilton,25.8,140,,,,False,850,53480
5,driver,Russell,23.0,129,,,,False,850,53480
11,driver,Sainz,14.6,192,,1.0,,False,850,53480
26,team,Williams,13.2,90,,1.0,,False,850,52920
1,driver,Norris,28.6,155,,1.0,,False,850,52920
2,driver,Leclerc,27.2,144,,,,False,850,52920
3,driver,Hamilton,25.8,140,,,,False,850,52920
5,driver,Russell,23.0,129,,,,False,850,52920
11,driver,Sainz,14.6,192,,1.0,,False,850,52920
26,team,Williams,13.2,90,,1.0,,False,850,52508
1,driver,Norris,28.6,155,,1.0,,False,850,52508
2,driver,Leclerc,27.2,144,,,,False,850,52508
3,driver,Hamilton,25.8,140,,,,False,850,52508
5,driver,Russell,23.0,129,,,,False,850,52508
11,driver,Sainz,14.6,192,,1.0,,False,850,52508
26,team,Williams,13.2,90,,1.0,,False,850,52485
1,driver,Norris,28.6,155,,1.0,,False,850,52485
2,driver,Leclerc,27.2,144,,,,False,850,52485
3,driver,Hamilton,25.8,140,,,,False,850,52485
5,driver,Russell,23.0,129,,,,False,850,52485
11,driver,Sainz,14.6,192,,1.0,,False,850,52485
26,team,Williams,13.2,90,,1.0,,False,850,52384
1,driver,Norris,28.6,155,,1.0,,False,850,52384
2,driver,Leclerc,27.2,144,,,,False,850,52384
3,driver,Hamilton,25.8,140,,,,False,850,52384
5,driver,Russell,23.0,129,,,,False,850,52384
11,driver,Sainz,14.6,192,,1.0,,False,850,52384
26,team,Williams,13.2,90,,1.0,,False,850,51555
1,driver,Norris,28.6,155,,1.0,,False,850,51555
2,driver,Leclerc,27.2,144,,,,False,850,51555
3,driver,Hamilton,25.8,140,,,,False,850,51555
5,driver,Russell,23.0,129,,,,False,850,51555
11,driver,Sainz,14.6,192,,1.0,,False,850,51555
26,team,Williams,13.2,90,,1.0,,False,850,51357
1,driver,Norris,28.6,155,,1.0,,False,850,51357
2,driver,Leclerc,27.2,144,,,,False,850,51357
3,driver,Hamilton,25.8,140,,,,False,850,51357
5,driver,Russell,23.0,129,,,,False,850,51357
11,driver,Sainz,14.6,192,,1.0,,False,850,51357
26,team,Williams,13.2,90,,1.0,,False,850,50967
1,driver,Norris,28.6,155,,1.0,,False,850,50967
2,driver,Leclerc,27.2,144,,,,False,850,50967
3,driver,Hamilton,25.8,140,,,,False,850,50967
5,driver,Russell,23.0,129,,,,False,850,50967
11,driver,Sainz,14.6,192,,1.0,,False,850,50967
26,team,Williams,13.2,90,,1.0,,False,850,50580
1,driver,Norris,28.6,155,,1.0,,False,850,50580
2,driver,Leclerc,27.2,144,,,,False,850,50580
3,driver,Hamilton,25.8,140,,,,False,850,50580
5,driver,Russell,23.0,129,,,,False,850,50580
11,driver,Sainz,14.6,192,,1.0,,False,850,50580
26,team,Williams,13.2,90,,1.0,,False,850,50107
1,driver,Norris,28.6,155,,1.0,,False,850,50107
2,driver,Leclerc,27.2,144,,,,False,850,50107
3,driver,Hamilton,25.8,140,,,,False,850,50107
5,driver,Russell,23.0,129,,,,False,850,50107
11,driver,Sainz,14.6,192,,1.0,,False,850,50107
26,team,Williams,13.2,90,,1.0,,False,850,49354
1,driver,Norris,28.6,155,,1.0,,False,850,49354
2,driver,Leclerc,27.2,144,,,,False,850,49354
3,driver,Hamilton,25.8,140,,,,False,850,49354
5,driver,Russell,23.0,129,,,,False,850,49354
11,driver,Sainz,14.6,192,,1.0,,False,850,49354
26,team,Williams,13.2,90,,1.0,,False,850,48715
1,driver,Norris,28.6,155,,1.0,,False,850,48715
2,driver,Leclerc,27.2,144,,,,False,850,48715
3,driver,Hamilton,25.8,140,,,,False,850,48715
5,driver,Russell,23.0,129,,,,False,850,48715
11,driver,Sainz,14.6,192,,1.0,,False,850,48715
26,team,Williams,13.2,90,,1.0,,False,850,48024
1,driver,Norris,28.6,155,,1.0,,False,850,48024
2,driver,Leclerc,27.2,144,,,,False,850,48024
3,driver,Hamilton,25.8,140,,,,False,850,48024
5,driver,Russell,23.0,129,,,,False,850,48024
11,driver,Sainz,14.6,192,,1.0,,False,850,48024
26,team,Williams,13.2,90,,1.0,,False,850,47509
1,driver,Norris,28.6,155,,1.0,,False,850,47509
2,driver,Leclerc,27.2,144,,,,False,850,47509
3,driver,Hamilton,25.8,140,,,,False,850,47509
5,driver,Russell,23.0,129,,,,False,850,47509
11,driver,Sainz,14.6,192,,1.0,,False,850,47509
26,team,Williams,13.2,90,,1.0,,False,850,46536
1,driver,Norris,28.6,155,,1.0,,False,850,46536
2,driver,Leclerc,27.2,144,,,,False,850,46536
3,driver,Hamilton,25.8,140,,,,False,850,46536
5,driver,Russell,23.0,129,,,,False,850,46536
11,driver,Sainz,14.6,192,,1.0,,False,850,46536
26,team,Williams,13.2,90,,1.0,,False,850,46356
1,driver,Norris,28.6,155,,1.0,,False,850,46356
2,driver,Leclerc,27.2,144,,,,False,850,46356
3,driver,Hamilton,25.8,140,,,,False,850,46356
5,driver,Russell,23.0,129,,,,False,850,46356
11,driver,Sainz,14.6,192,,1.0,,False,850,46356
26,team,Williams,13.2,90,,1.0,,False,850,45989
1,driver,Norris,28.6,155,,1.0,,False,850,45989
2,driver,Leclerc,27.2,144,,,,False,850,45989
3,driver,Hamilton,25.8,140,,,,False,850,45989
5,driver,Russell,23.0,129,,,,False,850,45989
11,driver,Sainz,14.6,192,,1.0,,False,850,45989
26,team,Williams,13.2,90,,1.0,,False,850,45868
1,driver,Norris,28.6,155,,1.0,,False,850,45868
2,driver,Leclerc,27.2,144,,,,False,850,45868
3,driver,Hamilton,25.8,140,,,,False,850,45868
5,driver,Russell,23.0,129,,,,False,850,45868
11,driver,Sainz,14.6,192,,1.0,,False,850,45868
26,team,Williams,13.2,90,,1.0,,False,850,45529
1,driver,Norris,28.6,155,,1.0,,False,850,45529
2,driver,Leclerc,27.2,144,,,,False,850,45529
3,driver,Hamilton,25.8,140,,,,False,850,45529
5,driver,Russell,23.0,129,,,,False,850,45529
11,driver,Sainz,14.6,192,,1.0,,False,850,45529
26,team,Williams,13.2,90,,1.0,,False,850,44940
1,driver,Norris,28.6,155,,1.0,,False,850,44940
2,driver,Leclerc,27.2,144,,,,False,850,44940
3,driver,Hamilton,25.8,140,,,,False,850,44940
5,driver,Russell,23.0,129,,,,False,850,44940
11,driver,Sainz,14.6,192,,1.0,,False,850,44940
26,team,Williams,13.2,90,,1.0,,False,850,40603
1,driver,Norris,28.6,155,,1.0,,False,850,40603
2,driver,Leclerc,27.2,144,,,,False,850,40603
3,driver,Hamilton,25.8,140,,,,False,850,40603
5,driver,Russell,23.0,129,,,,False,850,40603
11,driver,Sainz,14.6,192,,1.0,,False,850,40603
26,team,Williams,13.2,90,,1.0,,False,850,40496
1,driver,Norris,28.6,155,,1.0,,False,850,40496
2,driver,Leclerc,27.2,144,,,,False,850,40496
3,driver,Hamilton,25.8,140,,,,False,850,40496
5,driver,Russell,23.0,129,,,,False,850,40496
11,driver,Sainz,14.6,192,,1.0,,False,850,40496
26,team,Williams,13.2,90,,1.0,,False,850,40158
1,driver,Norris,28.6,155,,1.0,,False,850,40158
2,driver,Leclerc,27.2,144,,,,False,850,40158
3,driver,Hamilton,25.8,140,,,,False,850,40158
5,driver,Russell,23.0,129,,,,False,850,40158
11,driver,Sainz,14.6,192,,1.0,,False,850,40158
26,team,Williams,13.2,90,,1.0,,False,850,39715
1,driver,Norris,28.6,155,,1.0,,False,850,39715
2,driver,Leclerc,27.2,144,,,,False,850,39715
3,driver,Hamilton,25.8,140,,,,False,850,39715
5,driver,Russell,23.0,129,,,,False,850,39715
11,driver,Sainz,14.6,192,,1.0,,False,850,39715
26,team,Williams,13.2,90,,1.0,,False,850,38798
1,driver,Norris,28.6,155,,1.0,,False,850,38798
2,driver,Leclerc,27.2,144,,,,False,850,38798
3,driver,Hamilton,25.8,140,,,,False,850,38798
5,driver,Russell,23.0,129,,,,False,850,38798
11,driver,Sainz,14.6,192,,1.0,,False,850,38798
26,team,Williams,13.2,90,,1.0,,False,850,38702
1,driver,Norris,28.6,155,,1.0,,False,850,38702
2,driver,Leclerc,27.2,144,,,,False,850,38702
3,driver,Hamilton,25.8,140,,,,False,850,38702
5,driver,Russell,23.0,129,,,,False,850,38702
11,driver,Sainz,14.6,192,,1.0,,False,850,38702
26,team,Williams,13.2,90,,1.0,,False,850,38388
1,driver,Norris,28.6,155,,1.0,,False,850,38388
2,driver,Leclerc,27.2,144,,,,False,850,38388
3,driver,Hamilton,25.8,140,,,,False,850,38388
5,driver,Russell,23.0,129,,,,False,850,38388
11,driver,Sainz,14.6,192,,1.0,,False,850,38388
26,team,Williams,13.2,90,,1.0,,False,850,37853
1,driver,Norris,28.6,155,,1.0,,False,850,37853
2,driver,Leclerc,27.2,144,,,,False,850,37853
3,driver,Hamilton,25.8,140,,,,False,850,37853
5,driver,Russell,23.0,129,,,,False,850,37853
11,driver,Sainz,14.6,192,,1.0,,False,850,37853
26,team,Williams,13.2,90,,1.0,,False,850,37716
1,driver,Norris,28.6,155,,1.0,,False,850,37716
2,driver,Leclerc,27.2,144,,,,False,850,37716
3,driver,Hamilton,25.8,140,,,,False,850,37716
5,driver,Russell,23.0,129,,,,False,850,37716
11,driver,Sainz,14.6,192,,1.0,,False,850,37716
26,team,Williams,13.2,90,,1.0,,False,850,36329
1,driver,Norris,28.6,155,,1.0,,False,850,36329
2,driver,Leclerc,27.2,144,,,,False,850,36329
3,driver,Hamilton,25.8,140,,,,False,850,36329
5,driver,Russell,23.0,129,,,,False,850,36329
11,driver,Sainz,14.6,192,,1.0,,False,850,36329
26,team,Williams,13.2,90,,1.0,,False,850,35473
1,driver,Norris,28.6,155,,1.0,,False,850,35473
2,driver,Leclerc,27.2,144,,,,False,850,35473
3,driver,Hamilton,25.8,140,,,,False,850,35473
5,driver,Russell,23.0,129,,,,False,850,35473
11,driver,Sainz,14.6,192,,1.0,,False,850,35473
26,team,Williams,13.2,90,,1.0,,False,850,35338
1,driver,Norris,28.6,155,,1.0,,False,850,35338
2,driver,Leclerc,27.2,144,,,,False,850,35338
3,driver,Hamilton,25.8,140,,,,False,850,35338
5,driver,Russell,23.0,129,,,,False,850,35338
11,driver,Sainz,14.6,192,,1.0,,False,850,35338
26,team,Williams,13.2,90,,1.0,,False,850,34980
1,driver,Norris,28.6,155,,1.0,,False,850,34980
2,driver,Leclerc,27.2,144,,,,False,850,34980
3,driver,Hamilton,25.8,140,,,,False,850,34980
5,driver,Russell,23.0,129,,,,False,850,34980
11,driver,Sainz,14.6,192,,1.0,,False,850,34980
26,team,Williams,13.2,90,,1.0,,False,850,34814
1,driver,Norris,28.6,155,,1.0,,False,850,34814
2,driver,Leclerc,27.2,144,,,,False,850,34814
3,driver,Hamilton,25.8,140,,,,False,850,34814
5,driver,Russell,23.0,129,,,,False,850,34814
11,driver,Sainz,14.6,192,,1.0,,False,850,34814
26,team,Williams,13.2,90,,1.0,,False,850,34299
1,driver,Norris,28.6,155,,1.0,,False,850,34299
2,driver,Leclerc,27.2,144,,,,False,850,34299
3,driver,Hamilton,25.8,140,,,,False,850,34299
5,driver,Russell,23.0,129,,,,False,850,34299
11,driver,Sainz,14.6,192,,1.0,,False,850,34299
26,team,Williams,13.2,90,,1.0,,False,850,34030
1,driver,Norris,28.6,155,,1.0,,False,850,34030
2,driver,Leclerc,27.2,144,,,,False,850,34030
3,driver,Hamilton,25.8,140,,,,False,850,34030
5,driver,Russell,23.0,129,,,,False,850,34030
11,driver,Sainz,14.6,192,,1.0,,False,850,34030
26,team,Williams,13.2,90,,1.0,,False,850,33488
1,driver,Norris,28.6,155,,1.0,,False,850,33488
2,driver,Leclerc,27.2,144,,,,False,850,33488
3,driver,Hamilton,25.8,140,,,,False,850,33488
5,driver,Russell,23.0,129,,,,False,850,33488
11,driver,Sainz,14.6,192,,1.0,,False,850,33488
26,team,Williams,13.2,90,,1.0,,False,850,32827
1,driver,Norris,28.6,155,,1.0,,False,850,32827
2,driver,Leclerc,27.2,144,,,,False,850,32827
3,driver,Hamilton,25.8,140,,,,False,850,32827
5,driver,Russell,23.0,129,,,,False,850,32827
11,driver,Sainz,14.6,192,,1.0,,False,850,32827
26,team,Williams,13.2,90,,1.0,,False,850,32785
1,driver,Norris,28.6,155,,1.0,,False,850,32785
2,driver,Leclerc,27.2,144,,,,False,850,32785
3,driver,Hamilton,25.8,140,,,,False,850,32785
5,driver,Russell,23.0,129,,,,False,850,32785
11,driver,Sainz,14.6,192,,1.0,,False,850,32785
26,team,Williams,13.2,90,,1.0,,False,850,32218
1,driver,Norris,28.6,155,,1.0,,False,850,32218
2,driver,Leclerc,27.2,144,,,,False,850,32218
3,driver,Hamilton,25.8,140,,,,False,850,32218
5,driver,Russell,23.0,129,,,,False,850,32218
11,driver,Sainz,14.6,192,,1.0,,False,850,32218
26,team,Williams,13.2,90,,1.0,,False,850,31987
1,driver,Norris,28.6,155,,1.0,,False,850,31987
2,driver,Leclerc,27.2,144,,,,False,850,31987
3,driver,Hamilton,25.8,140,,,,False,850,31987
5,driver,Russell,23.0,129,,,,False,850,31987
11,driver,Sainz,14.6,192,,1.0,,False,850,31987
26,team,Williams,13.2,90,,1.0,,False,850,31948
1,driver,Norris,28.6,155,,1.0,,False,850,31948
2,driver,Leclerc,27.2,144,,,,False,850,31948
3,driver,Hamilton,25.8,140,,,,False,850,31948
5,driver,Russell,23.0,129,,,,False,850,31948
11,driver,Sainz,14.6,192,,1.0,,False,850,31948
26,team,Williams,13.2,90,,1.0,,False,850,31681
1,driver,Norris,28.6,155,,1.0,,False,850,31681
2,driver,Leclerc,27.2,144,,,,False,850,31681
3,driver,Hamilton,25.8,140,,,,False,850,31681
5,driver,Russell,23.0,129,,,,False,850,31681
11,driver,Sainz,14.6,192,,1.0,,False,850,31681
26,team,Williams,13.2,90,,1.0,,False,850,29277
1,driver,Norris,28.6,155,,1.0,,False,850,29277
2,driver,Leclerc,27.2,144,,,,False,850,29277
3,driver,Hamilton,25.8,140,,,,False,850,29277
5,driver,Russell,23.0,129,,,,False,850,29277
11,driver,Sainz,14.6,192,,1.0,,False,850,29277
26,team,Williams,13.2,90,,1.0,,False,850,29138
1,driver,Norris,28.6,155,,1.0,,False,850,29138
2,driver,Leclerc,27.2,144,,,,False,850,29138
3,driver,Hamilton,25.8,140,,,,False,850,29138
5,driver,Russell,23.0,129,,,,False,850,29138
11,driver,Sainz,14.6,192,,1.0,,False,850,29138
26,team,Williams,13.2,90,,1.0,,False,850,29081
1,driver,Norris,28.6,155,,1.0,,False,850,29081
2,driver,Leclerc,27.2,144,,,,False,850,29081
3,driver,Hamilton,25.8,140,,,,False,850,29081
5,driver,Russell,23.0,129,,,,False,850,29081
11,driver,Sainz,14.6,192,,1.0,,False,850,29081
26,team,Williams,13.2,90,,1.0,,False,850,28494
1,driver,Norris,28.6,155,,1.0,,False,850,28494
2,driver,Leclerc,27.2,144,,,,False,850,28494
3,driver,Hamilton,25.8,140,,,,False,850,28494
5,driver,Russell,23.0,129,,,,False,850,28494
11,driver,Sainz,14.6,192,,1.0,,False,850,28494
26,team,Williams,13.2,90,,1.0,,False,850,28031
1,driver,Norris,28.6,155,,1.0,,False,850,28031
2,driver,Leclerc,27.2,144,,,,False,850,28031
3,driver,Hamilton,25.8,140,,,,False,850,28031
5,driver,Russell,23.0,129,,,,False,850,28031
11,driver,Sainz,14.6,192,,1.0,,False,850,28031
26,team,Williams,13.2,90,,1.0,,False,850,27217
1,driver,Norris,28.6,155,,1.0,,False,850,27217
2,driver,Leclerc,27.2,144,,,,False,850,27217
3,driver,Hamilton,25.8,140,,,,False,850,27217
5,driver,Russell,23.0,129,,,,False,850,27217
11,driver,Sainz,14.6,192,,1.0,,False,850,27217
26,team,Williams,13.2,90,,1.0,,False,850,27050
1,driver,Norris,28.6,155,,1.0,,False,850,27050
2,driver,Leclerc,27.2,144,,,,False,850,27050
3,driver,Hamilton,25.8,140,,,,False,850,27050
5,driver,Russell,23.0,129,,,,False,850,27050
11,driver,Sainz,14.6,192,,1.0,,False,850,27050
26,team,Williams,13.2,90,,1.0,,False,850,26697
1,driver,Norris,28.6,155,,1.0,,False,850,26697
2,driver,Leclerc,27.2,144,,,,False,850,26697
3,driver,Hamilton,25.8,140,,,,False,850,26697
5,driver,Russell,23.0,129,,,,False,850,26697
11,driver,Sainz,14.6,192,,1.0,,False,850,26697
26,team,Williams,13.2,90,,1.0,,False,850,26477
1,driver,Norris,28.6,155,,1.0,,False,850,26477
2,driver,Leclerc,27.2,144,,,,False,850,26477
3,driver,Hamilton,25.8,140,,,,False,850,26477
5,driver,Russell,23.0,129,,,,False,850,26477
11,driver,Sainz,14.6,192,,1.0,,False,850,26477
26,team,Williams,13.2,90,,1.0,,False,850,26316
1,driver,Norris,28.6,155,,1.0,,False,850,26316
2,driver,Leclerc,27.2,144,,,,False,850,26316
3,driver,Hamilton,25.8,140,,,,False,850,26316
5,driver,Russell,23.0,129,,,,False,850,26316
11,driver,Sainz,14.6,192,,1.0,,False,850,26316
26,team,Williams,13.2,90,,1.0,,False,850,25625
1,driver,Norris,28.6,155,,1.0,,False,850,25625
2,driver,Leclerc,27.2,144,,,,False,850,25625
3,driver,Hamilton,25.8,140,,,,False,850,25625
5,driver,Russell,23.0,129,,,,False,850,25625
11,driver,Sainz,14.6,192,,1.0,,False,850,25625
26,team,Williams,13.2,90,,1.0,,False,850,24700
1,driver,Norris,28.6,155,,1.0,,False,850,24700
2,driver,Leclerc,27.2,144,,,,False,850,24700
3,driver,Hamilton,25.8,140,,,,False,850,24700
5,driver,Russell,23.0,129,,,,False,850,24700
11,driver,Sainz,14.6,192,,1.0,,False,850,24700
26,team,Williams,13.2,90,,1.0,,False,850,24242
1,driver,Norris,28.6,155,,1.0,,False,850,24242
2,driver,Leclerc,27.2,144,,,,False,850,24242
3,driver,Hamilton,25.8,140,,,,False,850,24242
5,driver,Russell,23.0,129,,,,False,850,24242
11,driver,Sainz,14.6,192,,1.0,,False,850,24242
26,team,Williams,13.2,90,,1.0,,False,850,23873
1,driver,Norris,28.6,155,,1.0,,False,850,23873
2,driver,Leclerc,27.2,144,,,,False,850,23873
3,driver,Hamilton,25.8,140,,,,False,850,23873
5,driver,Russell,23.0,129,,,,False,850,23873
11,driver,Sainz,14.6,192,,1.0,,False,850,23873
26,team,Williams,13.2,90,,1.0,,False,850,22580
1,driver,Norris,28.6,155,,1.0,,False,850,22580
2,driver,Leclerc,27.2,144,,,,False,850,22580
3,driver,Hamilton,25.8,140,,,,False,850,22580
5,driver,Russell,23.0,129,,,,False,850,22580
11,driver,Sainz,14.6,192,,1.0,,False,850,22580
26,team,Williams,13.2,90,,1.0,,False,850,22565
1,driver,Norris,28.6,155,,1.0,,False,850,22565
2,driver,Leclerc,27.2,144,,,,False,850,22565
3,driver,Hamilton,25.8,140,,,,False,850,22565
5,driver,Russell,23.0,129,,,,False,850,22565
11,driver,Sainz,14.6,192,,1.0,,False,850,22565
26,team,Williams,13.2,90,,1.0,,False,850,21072
1,driver,Norris,28.6,155,,1.0,,False,850,21072
2,driver,Leclerc,27.2,144,,,,False,850,21072
3,driver,Hamilton,25.8,140,,,,False,850,21072
5,driver,Russell,23.0,129,,,,False,850,21072
11,driver,Sainz,14.6,192,,1.0,,False,850,21072
26,team,Williams,13.2,90,,1.0,,False,850,20732
1,driver,Norris,28.6,155,,1.0,,False,850,20732
2,driver,Leclerc,27.2,144,,,,False,850,20732
3,driver,Hamilton,25.8,140,,,,False,850,20732
5,driver,Russell,23.0,129,,,,False,850,20732
11,driver,Sainz,14.6,192,,1.0,,False,850,20732
26,team,Williams,13.2,90,,1.0,,False,850,20538
1,driver,Norris,28.6,155,,1.0,,False,850,20538
2,driver,Leclerc,27.2,144,,,,False,850,20538
3,driver,Hamilton,25.8,140,,,,False,850,20538
5,driver,Russell,23.0,129,,,,False,850,20538
11,driver,Sainz,14.6,192,,1.0,,False,850,20538
26,team,Williams,13.2,90,,1.0,,False,850,20115
1,driver,Norris,28.6,155,,1.0,,False,850,20115
2,driver,Leclerc,27.2,144,,,,False,850,20115
3,driver,Hamilton,25.8,140,,,,False,850,20115
5,driver,Russell,23.0,129,,,,False,850,20115
11,driver,Sainz,14.6,192,,1.0,,False,850,20115
26,team,Williams,13.2,90,,1.0,,False,850,19967
1,driver,Norris,28.6,155,,1.0,,False,850,19967
2,driver,Leclerc,27.2,144,,,,False,850,19967
3,driver,Hamilton,25.8,140,,,,False,850,19967
5,driver,Russell,23.0,129,,,,False,850,19967
11,driver,Sainz,14.6,192,,1.0,,False,850,19967
26,team,Williams,13.2,90,,1.0,,False,850,19182
1,driver,Norris,28.6,155,,1.0,,False,850,19182
2,driver,Leclerc,27.2,144,,,,False,850,19182
3,driver,Hamilton,25.8,140,,,,False,850,19182
5,driver,Russell,23.0,129,,,,False,850,19182
11,driver,Sainz,14.6,192,,1.0,,False,850,19182
26,team,Williams,13.2,90,,1.0,,False,850,18792
1,driver,Norris,28.6,155,,1.0,,False,850,18792
2,driver,Leclerc,27.2,144,,,,False,850,18792
3,driver,Hamilton,25.8,140,,,,False,850,18792
5,driver,Russell,23.0,129,,,,False,850,18792
11,driver,Sainz,14.6,192,,1.0,,False,850,18792
26,team,Williams,13.2,90,,1.0,,False,850,18678
1,driver,Norris,28.6,155,,1.0,,False,850,18678
2,driver,Leclerc,27.2,144,,,,False,850,18678
3,driver,Hamilton,25.8,140,,,,False,850,18678
5,driver,Russell,23.0,129,,,,False,850,18678
11,driver,Sainz,14.6,192,,1.0,,False,850,18678
26,team,Williams,13.2,90,,1.0,,False,850,18033
1,driver,Norris,28.6,155,,1.0,,False,850,18033
2,driver,Leclerc,27.2,144,,,,False,850,18033
3,driver,Hamilton,25.8,140,,,,False,850,18033
5,driver,Russell,23.0,129,,,,False,850,18033
11,driver,Sainz,14.6,192,,1.0,,False,850,18033
26,team,Williams,13.2,90,,1.0,,False,850,17509
1,driver,Norris,28.6,155,,1.0,,False,850,17509
2,driver,Leclerc,27.2,144,,,,False,850,17509
3,driver,Hamilton,25.8,140,,,,False,850,17509
5,driver,Russell,23.0,129,,,,False,850,17509
11,driver,Sainz,14.6,192,,1.0,,False,850,17509
26,team,Williams,13.2,90,,1.0,,False,850,17247
1,driver,Norris,28.6,155,,1.0,,False,850,17247
2,driver,Leclerc,27.2,144,,,,False,850,17247
3,driver,Hamilton,25.8,140,,,,False,850,17247
5,driver,Russell,23.0,129,,,,False,850,17247
11,driver,Sainz,14.6,192,,1.0,,False,850,17247
26,team,Williams,13.2,90,,1.0,,False,850,16760
1,driver,Norris,28.6,155,,1.0,,False,850,16760
2,driver,Leclerc,27.2,144,,,,False,850,16760
3,driver,Hamilton,25.8,140,,,,False,850,16760
5,driver,Russell,23.0,129,,,,False,850,16760
11,driver,Sainz,14.6,192,,1.0,,False,850,16760
26,team,Williams,13.2,90,,1.0,,False,850,16030
1,driver,Norris,28.6,155,,1.0,,False,850,16030
2,driver,Leclerc,27.2,144,,,,False,850,16030
3,driver,Hamilton,25.8,140,,,,False,850,16030
5,driver,Russell,23.0,129,,,,False,850,16030
11,driver,Sainz,14.6,192,,1.0,,False,850,16030
26,team,Williams,13.2,90,,1.0,,False,850,15480
1,driver,Norris,28.6,155,,1.0,,False,850,15480
2,driver,Leclerc,27.2,144,,,,False,850,15480
3,driver,Hamilton,25.8,140,,,,False,850,15480
5,driver,Russell,23.0,129,,,,False,850,15480
11,driver,Sainz,14.6,192,,1.0,,False,850,15480
26,team,Williams,13.2,90,,1.0,,False,850,14881
1,driver,Norris,28.6,155,,1.0,,False,850,14881
2,driver,Leclerc,27.2,144,,,,False,850,14881
3,driver,Hamilton,25.8,140,,,,False,850,14881
5,driver,Russell,23.0,129,,,,False,850,14881
11,driver,Sainz,14.6,192,,1.0,,False,850,14881
26,team,Williams,13.2,90,,1.0,,False,850,14658
1,driver,Norris,28.6,155,,1.0,,False,850,14658
2,driver,Leclerc,27.2,144,,,,False,850,14658
3,driver,Hamilton,25.8,140,,,,False,850,14658
5,driver,Russell,23.0,129,,,,False,850,14658
11,driver,Sainz,14.6,192,,1.0,,False,850,14658
26,team,Williams,13.2,90,,1.0,,False,850,14498
1,driver,Norris,28.6,155,,1.0,,False,850,14498
2,driver,Leclerc,27.2,144,,,,False,850,14498
3,driver,Hamilton,25.8,140,,,,False,850,14498
5,driver,Russell,23.0,129,,,,False,850,14498
11,driver,Sainz,14.6,192,,1.0,,False,850,14498
26,team,Williams,13.2,90,,1.0,,False,850,13952
1,driver,Norris,28.6,155,,1.0,,False,850,13952
2,driver,Leclerc,27.2,144,,,,False,850,13952
3,driver,Hamilton,25.8,140,,,,False,850,13952
5,driver,Russell,23.0,129,,,,False,850,13952
11,driver,Sainz,14.6,192,,1.0,,False,850,13952
26,team,Williams,13.2,90,,1.0,,False,850,13469
1,driver,Norris,28.6,155,,1.0,,False,850,13469
2,driver,Leclerc,27.2,144,,,,False,850,13469
3,driver,Hamilton,25.8,140,,,,False,850,13469
5,driver,Russell,23.0,129,,,,False,850,13469
11,driver,Sainz,14.6,192,,1.0,,False,850,13469
26,team,Williams,13.2,90,,1.0,,False,850,13314
1,driver,Norris,28.6,155,,1.0,,False,850,13314
2,driver,Leclerc,27.2,144,,,,False,850,13314
3,driver,Hamilton,25.8,140,,,,False,850,13314
5,driver,Russell,23.0,129,,,,False,850,13314
11,driver,Sainz,14.6,192,,1.0,,False,850,13314
26,team,Williams,13.2,90,,1.0,,False,850,10977
1,driver,Norris,28.6,155,,1.0,,False,850,10977
2,driver,Leclerc,27.2,144,,,,False,850,10977
3,driver,Hamilton,25.8,140,,,,False,850,10977
5,driver,Russell,23.0,129,,,,False,850,10977
11,driver,Sainz,14.6,192,,1.0,,False,850,10977
26,team,Williams,13.2,90,,1.0,,False,850,10723
1,driver,Norris,28.6,155,,1.0,,False,850,10723
2,driver,Leclerc,27.2,144,,,,False,850,10723
3,driver,Hamilton,25.8,140,,,,False,850,10723
5,driver,Russell,23.0,129,,,,False,850,10723
11,driver,Sainz,14.6,192,,1.0,,False,850,10723
26,team,Williams,13.2,90,,1.0,,False,850,10394
1,driver,Norris,28.6,155,,1.0,,False,850,10394
2,driver,Leclerc,27.2,144,,,,False,850,10394
3,driver,Hamilton,25.8,140,,,,False,850,10394
5,driver,Russell,23.0,129,,,,False,850,10394
11,driver,Sainz,14.6,192,,1.0,,False,850,10394
26,team,Williams,13.2,90,,1.0,,False,850,10235
1,driver,Norris,28.6,155,,1.0,,False,850,10235
2,driver,Leclerc,27.2,144,,,,False,850,10235
3,driver,Hamilton,25.8,140,,,,False,850,10235
5,driver,Russell,23.0,129,,,,False,850,10235
11,driver,Sainz,14.6,192,,1.0,,False,850,10235
26,team,Williams,13.2,90,,1.0,,False,850,8860
1,driver,Norris,28.6,155,,1.0,,False,850,8860
2,driver,Leclerc,27.2,144,,,,False,850,8860
3,driver,Hamilton,25.8,140,,,,False,850,8860
5,driver,Russell,23.0,129,,,,False,850,8860
11,driver,Sainz,14.6,192,,1.0,,False,850,8860
26,team,Williams,13.2,90,,1.0,,False,850,8679
1,driver,Norris,28.6,155,,1.0,,False,850,8679
2,driver,Leclerc,27.2,144,,,,False,850,8679
