,type,name,salary,score,contract,include,exclude,locked,points,i
3,driver,Hamilton,25.8,140,,,,False,850,3500
5,driver,Russell,23.0,129,,,,False,850,3500
11,driver,Sainz,14.6,192,,1.0,,False,850,3500
26,team,Williams,13.2,90,,1.0,,False,850,3500
1,driver,Norris,28.6,155,,1.0,,False,850,3446
2,driver,Leclerc,27.2,144,,,,False,850,3446
3,driver,Hamilton,25.8,140,,,,False,850,3446
5,driver,Russell,23.0,129,,,,False,850,3446
11,driver,Sainz,14.6,192,,1.0,,False,850,3446
26,team,Williams,13.2,90,,1.0,,False,850,3446
1,driver,Norris,28.6,155,,1.0,,False,850,3192
2,driver,Leclerc,27.2,144,,,,False,850,3192
3,driver,Hamilton,25.8,140,,,,False,850,3192
5,driver,Russell,23.0,129,,,,False,850,3192
11,driver,Sainz,14.6,192,,1.0,,False,850,3192
26,team,Williams,13.2,90,,1.0,,False,850,3192
1,driver,Norris,28.6,155,,1.0,,False,850,2670
2,driver,Leclerc,27.2,144,,,,False,850,2670
3,driver,Hamilton,25.8,140,,,,False,850,2670
5,driver,Russell,23.0,129,,,,False,850,2670
11,driver,Sainz,14.6,192,,1.0,,False,850,2670
26,team,Williams,13.2,90,,1.0,,False,850,2670
1,driver,Norris,28.6,155,,1.0,,False,850,2538
2,driver,Leclerc,27.2,144,,,,False,850,2538
3,driver,Hamilton,25.8,140,,,,False,850,2538
5,driver,Russell,23.0,129,,,,False,850,2538
11,driver,Sainz,14.6,192,,1.0,,False,850,2538
26,team,Williams,13.2,90,,1.0,,False,850,2538
1,driver,Norris,28.6,155,,1.0,,False,850,2497
2,driver,Leclerc,27.2,144,,,,False,850,2497
3,driver,Hamilton,25.8,140,,,,False,850,2497
5,driver,Russell,23.0,129,,,,False,850,2497
11,driver,Sainz,14.6,192,,1.0,,False,850,2497
26,team,Williams,13.2,90,,1.0,,False,850,2497
1,driver,Norris,28.6,155,,1.0,,False,850,2346
2,driver,Leclerc,27.2,144,,,,False,850,2346
3,driver,Hamilton,25.8,140,,,,False,850,2346
5,driver,Russell,23.0,129,,,,False,850,2346
11,driver,Sainz,14.6,192,,1.0,,False,850,2346
26,team,Williams,13.2,90,,1.0,,False,850,2346
1,driver,Norris,28.6,155,,1.0,,False,850,1973
2,driver,Leclerc,27.2,144,,,,False,850,1973
3,driver,Hamilton,25.8,140,,,,False,850,1973
5,driver,Russell,23.0,129,,,,False,850,1973
11,driver,Sainz,14.6,192,,1.0,,False,850,1973
26,team,Williams,13.2,90,,1.0,,False,850,1973
1,driver,Norris,28.6,155,,1.0,,False,850,1950
2,driver,Leclerc,27.2,144,,,,False,850,1950
3,driver,Hamilton,25.8,140,,,,False,850,1950
5,driver,Russell,23.0,129,,,,False,850,1950
11,driver,Sainz,14.6,192,,1.0,,False,850,1950
26,team,Williams,13.2,90,,1.0,,False,850,1950
1,driver,Norris,28.6,155,,1.0,,False,850,1622
2,driver,Leclerc,27.2,144,,,,False,850,1622
3,driver,Hamilton,25.8,140,,,,False,850,1622
5,driver,Russell,23.0,129,,,,False,850,1622
11,driver,Sainz,14.6,192,,1.0,,False,850,1622
26,team,Williams,13.2,90,,1.0,,False,850,1622
1,driver,Norris,28.6,155,,1.0,,False,850,393
2,driver,Leclerc,27.2,144,,,,False,850,393
3,driver,Hamilton,25.8,140,,,,False,850,393
5,driver,Russell,23.0,129,,,,False,850,393
11,driver,Sainz,14.6,192,,1.0,,False,850,393
26,team,Williams,13.2,90,,1.0,,False,850,393
1,driver,Norris,28.6,155,,1.0,,False,841,99812
2,driver,Leclerc,27.2,144,,,,False,841,99812
4,driver,Piastri,24.4,131,,,,False,841,99812
5,driver,Russell,23.0,129,,,,False,841,99812
11,driver,Sainz,14.6,192,,1.0,,False,841,99812
26,team,Williams,13.2,90,,1.0,,False,841,99812
1,driver,Norris,28.6,155,,1.0,,False,841,99396
2,driver,Leclerc,27.2,144,,,,False,841,99396
3,driver,Hamilton,25.8,140,,,,False,841,99396
7,driver,Antonelli,20.2,120,,,,False,841,99396
11,driver,Sainz,14.6,192,,1.0,,False,841,99396
26,team,Williams,13.2,90,,1.0,,False,841,99396
1,driver,Norris,28.6,155,,1.0,,False,841,99360
2,driver,Leclerc,27.2,144,,,,False,841,99360
3,driver,Hamilton,25.8,140,,,,False,841,99360
7,driver,Antonelli,20.2,120,,,,False,841,99360
11,driver,Sainz,14.6,192,,1.0,,False,841,99360
26,team,Williams,13.2,90,,1.0,,False,841,99360
1,driver,Norris,28.6,155,,1.0,,False,841,98408
2,driver,Leclerc,27.2,144,,,,False,841,98408
4,driver,Piastri,24.4,131,,,,False,841,98408
5,driver,Russell,23.0,129,,,,False,841,98408
11,driver,Sainz,14.6,192,,1.0,,False,841,98408
26,team,Williams,13.2,90,,1.0,,False,841,98408
1,driver,Norris,28.6,155,,1.0,,False,841,97802
2,driver,Leclerc,27.2,144,,,,False,841,97802
3,driver,Hamilton,25.8,140,,,,False,841,97802
7,driver,Antonelli,20.2,120,,,,False,841,97802
11,driver,Sainz,14.6,192,,1.0,,False,841,97802
26,team,Williams,13.2,90,,1.0,,False,841,97802
1,driver,Norris,28.6,155,,1.0,,False,841,97324
2,driver,Leclerc,27.2,144,,,,False,841,97324
4,driver,Piastri,24.4,131,,,,False,841,97324
5,driver,Russell,23.0,129,,,,False,841,97324
11,driver,Sainz,14.6,192,,1.0,,False,841,97324
26,team,Williams,13.2,90,,1.0,,False,841,97324
1,driver,Norris,28.6,155,,1.0,,False,841,97217
2,driver,Leclerc,27.2,144,,,,False,841,97217
4,driver,Piastri,24.4,131,,,,False,841,97217
5,driver,Russell,23.0,129,,,,False,841,97217
11,driver,Sainz,14.6,192,,1.0,,False,841,97217
26,team,Williams,13.2,90,,1.0,,False,841,97217
1,driver,Norris,28.6,155,,1.0,,False,841,97063
2,driver,Leclerc,27.2,144,,,,False,841,97063
3,driver,Hamilton,25.8,140,,,,False,841,97063
7,driver,Antonelli,20.2,120,,,,False,841,97063
11,driver,Sainz,14.6,192,,1.0,,False,841,97063
26,team,Williams,13.2,90,,1.0,,False,841,97063
1,driver,Norris,28.6,155,,1.0,,False,841,97018
2,driver,Leclerc,27.2,144,,,,False,841,97018
4,driver,Piastri,24.4,131,,,,False,841,97018
5,driver,Russell,23.0,129,,,,False,841,97018
11,driver,Sainz,14.6,192,,1.0,,False,841,97018
26,team,Williams,13.2,90,,1.0,,False,841,97018
1,driver,Norris,28.6,155,,1.0,,False,841,96946
2,driver,Leclerc,27.2,144,,,,False,841,96946
3,driver,Hamilton,25.8,140,,,,False,841,96946
7,driver,Antonelli,20.2,120,,,,False,841,96946
11,driver,Sainz,14.6,192,,1.0,,False,841,96946
26,team,Williams,13.2,90,,1.0,,False,841,96946
1,driver,Norris,28.6,155,,1.0,,False,841,96813
2,driver,Leclerc,27.2,144,,,,False,841,96813
3,driver,Hamilton,25.8,140,,,,False,841,96813
7,driver,Antonelli,20.2,120,,,,False,841,96813
11,driver,Sainz,14.6,192,,1.0,,False,841,96813
26,team,Williams,13.2,90,,1.0,,False,841,96813
1,driver,Norris,28.6,155,,1.0,,False,841,96633
2,driver,Leclerc,27.2,144,,,,False,841,96633
4,driver,Piastri,24.4,131,,,,False,841,96633
5,driver,Russell,23.0,129,,,,False,841,96633
11,driver,Sainz,14.6,192,,1.0,,False,841,96633
26,team,Williams,13.2,90,,1.0,,False,841,96633
1,driver,Norris,28.6,155,,1.0,,False,841,96502
2,driver,Leclerc,27.2,144,,,,False,841,96502
3,driver,Hamilton,25.8,140,,,,False,841,96502
7,driver,Antonelli,20.2,120,,,,False,841,96502
11,driver,Sainz,14.6,192,,1.0,,False,841,96502
26,team,Williams,13.2,90,,1.0,,False,841,96502
1,driver,Norris,28.6,155,,1.0,,False,841,96472
2,driver,Leclerc,27.2,144,,,,False,841,96472
4,driver,Piastri,24.4,131,,,,False,841,96472
5,driver,Russell,23.0,129,,,,False,841,96472
11,driver,Sainz,14.6,192,,1.0,,False,841,96472
26,team,Williams,13.2,90,,1.0,,False,841,96472
1,driver,Norris,28.6,155,,1.0,,False,841,95517
2,driver,Leclerc,27.2,144,,,,False,841,95517
4,driver,Piastri,24.4,131,,,,False,841,95517
5,driver,Russell,23.0,129,,,,False,841,95517
11,driver,Sainz,14.6,192,,1.0,,False,841,95517
26,team,Williams,13.2,90,,1.0,,False,841,95517
1,driver,Norris,28.6,155,,1.0,,False,841,95452
2,driver,Leclerc,27.2,144,,,,False,841,95452
4,driver,Piastri,24.4,131,,,,False,841,95452
5,driver,Russell,23.0,129,,,,False,841,95452
11,driver,Sainz,14.6,192,,1.0,,False,841,95452
26,team,Williams,13.2,90,,1.0,,False,841,95452
1,driver,Norris,28.6,155,,1.0,,False,841,95425
2,driver,Leclerc,27.2,144,,,,False,841,95425
4,driver,Piastri,24.4,131,,,,False,841,95425
5,driver,Russell,23.0,129,,,,False,841,95425
11,driver,Sainz,14.6,192,,1.0,,False,841,95425
26,team,Williams,13.2,90,,1.0,,False,841,95425
1,driver,Norris,28.6,155,,1.0,,False,841,95303
2,driver,Leclerc,27.2,144,,,,False,841,95303
3,driver,Hamilton,25.8,140,,,,False,841,95303
7,driver,Antonelli,20.2,120,,,,False,841,95303
11,driver,Sainz,14.6,192,,1.0,,False,841,95303
26,team,Williams,13.2,90,,1.0,,False,841,95303
1,driver,Norris,28.6,155,,1.0,,False,841,94898
2,driver,Leclerc,27.2,144,,,,False,841,94898
4,driver,Piastri,24.4,131,,,,False,841,94898
5,driver,Russell,23.0,129,,,,False,841,94898
11,driver,Sainz,14.6,192,,1.0,,False,841,94898
26,team,Williams,13.2,90,,1.0,,False,841,94898
1,driver,Norris,28.6,155,,1.0,,False,841,94544
2,driver,Leclerc,27.2,144,,,,False,841,94544
3,driver,Hamilton,25.8,140,,,,False,841,94544
7,driver,Antonelli,20.2,120,,,,False,841,94544
11,driver,Sainz,14.6,192,,1.0,,False,841,94544
26,team,Williams,13.2,90,,1.0,,False,841,94544
1,driver,Norris,28.6,155,,1.0,,False,841,94302
2,driver,Leclerc,27.2,144,,,,False,841,94302
3,driver,Hamilton,25.8,140,,,,False,841,94302
7,driver,Antonelli,20.2,120,,,,False,841,94302
11,driver,Sainz,14.6,192,,1.0,,False,841,94302
26,team,Williams,13.2,90,,1.0,,False,841,94302
1,driver,Norris,28.6,155,,1.0,,False,841,94271
2,driver,Leclerc,27.2,144,,,,False,841,94271
4,driver,Piastri,24.4,131,,,,False,841,94271
5,driver,Russell,23.0,129,,,,False,841,94271
11,driver,Sainz,14.6,192,,1.0,,False,841,94271
26,team,Williams,13.2,90,,1.0,,False,841,94271
1,driver,Norris,28.6,155,,1.0,,False,841,94015
2,driver,Leclerc,27.2,144,,,,False,841,94015
3,driver,Hamilton,25.8,140,,,,False,841,94015
7,driver,Antonelli,20.2,120,,,,False,841,94015
11,driver,Sainz,14.6,192,,1.0,,False,841,94015
26,team,Williams,13.2,90,,1.0,,False,841,94015
1,driver,Norris,28.6,155,,1.0,,False,841,93652
2,driver,Leclerc,27.2,144,,,,False,841,93652
3,driver,Hamilton,25.8,140,,,,False,841,93652
7,driver,Antonelli,20.2,120,,,,False,841,93652
11,driver,Sainz,14.6,192,,1.0,,False,841,93652
26,team,Williams,13.2,90,,1.0,,False,841,93652
1,driver,Norris,28.6,155,,1.0,,False,841,93309
2,driver,Leclerc,27.2,144,,,,False,841,93309
3,driver,Hamilton,25.8,140,,,,False,841,93309
7,driver,Antonelli,20.2,120,,,,False,841,93309
11,driver,Sainz,14.6,192,,1.0,,False,841,93309
26,team,Williams,13.2,90,,1.0,,False,841,93309
1,driver,Norris,28.6,155,,1.0,,False,841,93201
2,driver,Leclerc,27.2,144,,,,False,841,93201
3,driver,Hamilton,25.8,140,,,,False,841,93201
7,driver,Antonelli,20.2,120,,,,False,841,93201
11,driver,Sainz,14.6,192,,1.0,,False,841,93201
26,team,Williams,13.2,90,,1.0,,False,841,93201
1,driver,Norris,28.6,155,,1.0,,False,841,92745
2,driver,Leclerc,27.2,144,,,,False,841,92745
4,driver,Piastri,24.4,131,,,,False,841,92745
5,driver,Russell,23.0,129,,,,False,841,92745
11,driver,Sainz,14.6,192,,1.0,,False,841,92745
26,team,Williams,13.2,90,,1.0,,False,841,92745
1,driver,Norris,28.6,155,,1.0,,False,841,92689
2,driver,Leclerc,27.2,144,,,,False,841,92689
4,driver,Piastri,24.4,131,,,,False,841,92689
5,driver,Russell,23.0,129,,,,False,841,92689
11,driver,Sainz,14.6,192,,1.0,,False,841,92689
26,team,Williams,13.2,90,,1.0,,False,841,92689
1,driver,Norris,28.6,155,,1.0,,False,841,92683
2,driver,Leclerc,27.2,144,,,,False,841,92683
3,driver,Hamilton,25.8,140,,,,False,841,92683
7,driver,Antonelli,20.2,120,,,,False,841,92683
11,driver,Sainz,14.6,192,,1.0,,False,841,92683
26,team,Williams,13.2,90,,1.0,,False,841,92683
1,driver,Norris,28.6,155,,1.0,,False,841,91923
2,driver,Leclerc,27.2,144,,,,False,841,91923
3,driver,Hamilton,25.8,140,,,,False,841,91923
7,driver,Antonelli,20.2,120,,,,False,841,91923
11,driver,Sainz,14.6,192,,1.0,,False,841,91923
26,team,Williams,13.2,90,,1.0,,False,841,91923
1,driver,Norris,28.6,155,,1.0,,False,841,91885
2,driver,Leclerc,27.2,144,,,,False,841,91885
3,driver,Hamilton,25.8,140,,,,False,841,91885
7,driver,Antonelli,20.2,120,,,,False,841,91885
11,driver,Sainz,14.6,192,,1.0,,False,841,91885
26,team,Williams,13.2,90,,1.0,,False,841,91885
1,driver,Norris,28.6,155,,1.0,,False,841,91758
2,driver,Leclerc,27.2,144,,,,False,841,91758
3,driver,Hamilton,25.8,140,,,,False,841,91758
7,driver,Antonelli,20.2,120,,,,False,841,91758
11,driver,Sainz,14.6,192,,1.0,,False,841,91758
26,team,Williams,13.2,90,,1.0,,False,841,91758
1,driver,Norris,28.6,155,,1.0,,False,841,91722
2,driver,Leclerc,27.2,144,,,,False,841,91722
4,driver,Piastri,24.4,131,,,,False,841,91722
5,driver,Russell,23.0,129,,,,False,841,91722
11,driver,Sainz,14.6,192,,1.0,,False,841,91722
26,team,Williams,13.2,90,,1.0,,False,841,91722
1,driver,Norris,28.6,155,,1.0,,False,841,91331
2,driver,Leclerc,27.2,144,,,,False,841,91331
4,driver,Piastri,24.4,131,,,,False,841,91331
5,driver,Russell,23.0,129,,,,False,841,91331
11,driver,Sainz,14.6,192,,1.0,,False,841,91331
26,team,Williams,13.2,90,,1.0,,False,841,91331
1,driver,Norris,28.6,155,,1.0,,False,841,91083
2,driver,Leclerc,27.2,144,,,,False,841,91083
3,driver,Hamilton,25.8,140,,,,False,841,91083
7,driver,Antonelli,20.2,120,,,,False,841,91083
11,driver,Sainz,14.6,192,,1.0,,False,841,91083
26,team,Williams,13.2,90,,1.0,,False,841,91083
1,driver,Norris,28.6,155,,1.0,,False,841,91058
2,driver,Leclerc,27.2,144,,,,False,841,91058
4,driver,Piastri,24.4,131,,,,False,841,91058
5,driver,Russell,23.0,129,,,,False,841,91058
11,driver,Sainz,14.6,192,,1.0,,False,841,91058
26,team,Williams,13.2,90,,1.0,,False,841,91058
1,driver,Norris,28.6,155,,1.0,,False,841,90925
2,driver,Leclerc,27.2,144,,,,False,841,90925
4,driver,Piastri,24.4,131,,,,False,841,90925
5,driver,Russell,23.0,129,,,,False,841,90925
11,driver,Sainz,14.6,192,,1.0,,False,841,90925
26,team,Williams,13.2,90,,1.0,,False,841,90925
1,driver,Norris,28.6,155,,1.0,,False,841,90207
2,driver,Leclerc,27.2,144,,,,False,841,90207
4,driver,Piastri,24.4,131,,,,False,841,90207
5,driver,Russell,23.0,129,,,,False,841,90207
11,driver,Sainz,14.6,192,,1.0,,False,841,90207
26,team,Williams,13.2,90,,1.0,,False,841,90207
1,driver,Norris,28.6,155,,1.0,,False,841,90181
2,driver,Leclerc,27.2,144,,,,False,841,90181
4,driver,Piastri,24.4,131,,,,False,841,90181
5,driver,Russell,23.0,129,,,,False,841,90181
11,driver,Sainz,14.6,192,,1.0,,False,841,90181
26,team,Williams,13.2,90,,1.0,,False,841,90181
1,driver,Norris,28.6,155,,1.0,,False,841,89577
2,driver,Leclerc,27.2,144,,,,False,841,89577
4,driver,Piastri,24.4,131,,,,False,841,89577
5,driver,Russell,23.0,129,,,,False,841,89577
11,driver,Sainz,14.6,192,,1.0,,False,841,89577
26,team,Williams,13.2,90,,1.0,,False,841,89577
1,driver,Norris,28.6,155,,1.0,,False,841,89287
2,driver,Leclerc,27.2,144,,,,False,841,89287
3,driver,Hamilton,25.8,140,,,,False,841,89287
7,driver,Antonelli,20.2,120,,,,False,841,89287
11,driver,Sainz,14.6,192,,1.0,,False,841,89287
26,team,Williams,13.2,90,,1.0,,False,841,89287
1,driver,Norris,28.6,155,,1.0,,False,841,89153
2,driver,Leclerc,27.2,144,,,,False,841,89153
4,driver,Piastri,24.4,131,,,,False,841,89153
5,driver,Russell,23.0,129,,,,False,841,89153
11,driver,Sainz,14.6,192,,1.0,,False,841,89153
26,team,Williams,13.2,90,,1.0,,False,841,89153
1,driver,Norris,28.6,155,,1.0,,False,841,89016
2,driver,Leclerc,27.2,144,,,,False,841,89016
3,driver,Hamilton,25.8,140,,,,False,841,89016
7,driver,Antonelli,20.2,120,,,,False,841,89016
11,driver,Sainz,14.6,192,,1.0,,False,841,89016
26,team,Williams,13.2,90,,1.0,,False,841,89016
1,driver,Norris,28.6,155,,1.0,,False,841,88929
2,driver,Leclerc,27.2,144,,,,False,841,88929
3,driver,Hamilton,25.8,140,,,,False,841,88929
7,driver,Antonelli,20.2,120,,,,False,841,88929
11,driver,Sainz,14.6,192,,1.0,,False,841,88929
26,team,Williams,13.2,90,,1.0,,False,841,88929
1,driver,Norris,28.6,155,,1.0,,False,841,88919
2,driver,Leclerc,27.2,144,,,,False,841,88919
4,driver,Piastri,24.4,131,,,,False,841,88919
5,driver,Russell,23.0,129,,,,False,841,88919
11,driver,Sainz,14.6,192,,1.0,,False,841,88919
26,team,Williams,13.2,90,,1.0,,False,841,88919
1,driver,Norris,28.6,155,,1.0,,False,841,88626
2,driver,Leclerc,27.2,144,,,,False,841,88626
4,driver,Piastri,24.4,131,,,,False,841,88626
5,driver,Russell,23.0,129,,,,False,841,88626
11,driver,Sainz,14.6,192,,1.0,,False,841,88626
26,team,Williams,13.2,90,,1.0,,False,841,88626
1,driver,Norris,28.6,155,,1.0,,False,841,88260
2,driver,Leclerc,27.2,144,,,,False,841,88260
3,driver,Hamilton,25.8,140,,,,False,841,88260
7,driver,Antonelli,20.2,120,,,,False,841,88260
11,driver,Sainz,14.6,192,,1.0,,False,841,88260
26,team,Williams,13.2,90,,1.0,,False,841,88260
1,driver,Norris,28.6,155,,1.0,,False,841,87363
2,driver,Leclerc,27.2,144,,,,False,841,87363
4,driver,Piastri,24.4,131,,,,False,841,87363
5,driver,Russell,23.0,129,,,,False,841,87363
11,driver,Sainz,14.6,192,,1.0,,False,841,87363
26,team,Williams,13.2,90,,1.0,,False,841,87363
1,driver,Norris,28.6,155,,1.0,,False,841,86684
2,driver,Leclerc,27.2,144,,,,False,841,86684
3,driver,Hamilton,25.8,140,,,,False,841,86684
7,driver,Antonelli,20.2,120,,,,False,841,86684
11,driver,Sainz,14.6,192,,1.0,,False,841,86684
26,team,Williams,13.2,90,,1.0,,False,841,86684
1,driver,Norris,28.6,155,,1.0,,False,841,86352
2,driver,Leclerc,27.2,144,,,,False,841,86352
3,driver,Hamilton,25.8,140,,,,False,841,86352
7,driver,Antonelli,20.2,120,,,,False,841,86352
11,driver,Sainz,14.6,192,,1.0,,False,841,86352
26,team,Williams,13.2,90,,1.0,,False,841,86352
1,driver,Norris,28.6,155,,1.0,,False,841,86342
2,driver,Leclerc,27.2,144,,,,False,841,86342
4,driver,Piastri,24.4,131,,,,False,841,86342
5,driver,Russell,23.0,129,,,,False,841,86342
11,driver,Sainz,14.6,192,,1.0,,False,841,86342
26,team,Williams,13.2,90,,1.0,,False,841,86342
1,driver,Norris,28.6,155,,1.0,,False,841,85689
2,driver,Leclerc,27.2,144,,,,False,841,85689
4,driver,Piastri,24.4,131,,,,False,841,85689
5,driver,Russell,23.0,129,,,,False,841,85689
11,driver,Sainz,14.6,192,,1.0,,False,841,85689
26,team,Williams,13.2,90,,1.0,,False,841,85689
1,driver,Norris,28.6,155,,1.0,,False,841,85381
2,driver,Leclerc,27.2,144,,,,False,841,85381
4,driver,Piastri,24.4,131,,,,False,841,85381
5,driver,Russell,23.0,129,,,,False,841,85381
11,driver,Sainz,14.6,192,,1.0,,False,841,85381
26,team,Williams,13.2,90,,1.0,,False,841,85381
1,driver,Norris,28.6,155,,1.0,,False,841,84731
2,driver,Leclerc,27.2,144,,,,False,841,84731
3,driver,Hamilton,25.8,140,,,,False,841,84731
7,driver,Antonelli,20.2,120,,,,False,841,84731
11,driver,Sainz,14.6,192,,1.0,,False,841,84731
26,team,Williams,13.2,90,,1.0,,False,841,84731
1,driver,Norris,28.6,155,,1.0,,False,841,83560
2,driver,Leclerc,27.2,144,,,,False,841,83560
4,driver,Piastri,24.4,131,,,,False,841,83560
5,driver,Russell,23.0,129,,,,False,841,83560
11,driver,Sainz,14.6,192,,1.0,,False,841,83560
26,team,Williams,13.2,90,,1.0,,False,841,83560
1,driver,Norris,28.6,155,,1.0,,False,841,83335
2,driver,Leclerc,27.2,144,,,,False,841,83335
3,driver,Hamilton,25.8,140,,,,False,841,83335
7,driver,Antonelli,20.2,120,,,,False,841,83335
11,driver,Sainz,14.6,192,,1.0,,False,841,83335
26,team,Williams,13.2,90,,1.0,,False,841,83335
1,driver,Norris,28.6,155,,1.0,,False,841,82953
2,driver,Leclerc,27.2,144,,,,False,841,82953
3,driver,Hamilton,25.8,140,,,,False,841,82953
7,driver,Antonelli,20.2,120,,,,False,841,82953
11,driver,Sainz,14.6,192,,1.0,,False,841,82953
26,team,Williams,13.2,90,,1.0,,False,841,82953
1,driver,Norris,28.6,155,,1.0,,False,841,82738
2,driver,Leclerc,27.2,144,,,,False,841,82738
4,driver,Piastri,24.4,131,,,,False,841,82738
5,driver,Russell,23.0,129,,,,False,841,82738
11,driver,Sainz,14.6,192,,1.0,,False,841,82738
26,team,Williams,13.2,90,,1.0,,False,841,82738
1,driver,Norris,28.6,155,,1.0,,False,841,82616
2,driver,Leclerc,27.2,144,,,,False,841,82616
4,driver,Piastri,24.4,131,,,,False,841,82616
5,driver,Russell,23.0,129,,,,False,841,82616
11,driver,Sainz,14.6,192,,1.0,,False,841,82616
26,team,Williams,13.2,90,,1.0,,False,841,82616
1,driver,Norris,28.6,155,,1.0,,False,841,82481
2,driver,Leclerc,27.2,144,,,,False,841,82481
4,driver,Piastri,24.4,131,,,,False,841,82481
5,driver,Russell,23.0,129,,,,False,841,82481
11,driver,Sainz,14.6,192,,1.0,,False,841,82481
26,team,Williams,13.2,90,,1.0,,False,841,82481
1,driver,Norris,28.6,155,,1.0,,False,841,82110
2,driver,Leclerc,27.2,144,,,,False,841,82110
3,driver,Hamilton,25.8,140,,,,False,841,82110
7,driver,Antonelli,20.2,120,,,,False,841,82110
11,driver,Sainz,14.6,192,,1.0,,False,841,82110
26,team,Williams,13.2,90,,1.0,,False,841,82110
1,driver,Norris,28.6,155,,1.0,,False,841,81762
2,driver,Leclerc,27.2,144,,,,False,841,81762
3,driver,Hamilton,25.8,140,,,,False,841,81762
7,driver,Antonelli,20.2,120,,,,False,841,81762
11,driver,Sainz,14.6,192,,1.0,,False,841,81762
26,team,Williams,13.2,90,,1.0,,False,841,81762
1,driver,Norris,28.6,155,,1.0,,False,841,81661
2,driver,Leclerc,27.2,144,,,,False,841,81661
3,driver,Hamilton,25.8,140,,,,False,841,81661
7,driver,Antonelli,20.2,120,,,,False,841,81661
11,driver,Sainz,14.6,192,,1.0,,False,841,81661
26,team,Williams,13.2,90,,1.0,,False,841,81661
1,driver,Norris,28.6,155,,1.0,,False,841,81276
2,driver,Leclerc,27.2,144,,,,False,841,81276
3,driver,Hamilton,25.8,140,,,,False,841,81276
7,driver,Antonelli,20.2,120,,,,False,841,81276
11,driver,Sainz,14.6,192,,1.0,,False,841,81276
26,team,Williams,13.2,90,,1.0,,False,841,81276
1,driver,Norris,28.6,155,,1.0,,False,841,80357
2,driver,Leclerc,27.2,144,,,,False,841,80357
3,driver,Hamilton,25.8,140,,,,False,841,80357
7,driver,Antonelli,20.2,120,,,,False,841,80357
11,driver,Sainz,14.6,192,,1.0,,False,841,80357
26,team,Williams,13.2,90,,1.0,,False,841,80357
1,driver,Norris,28.6,155,,1.0,,False,841,80104
2,driver,Leclerc,27.2,144,,,,False,841,80104
4,driver,Piastri,24.4,131,,,,False,841,80104
5,driver,Russell,23.0,129,,,,False,841,80104
11,driver,Sainz,14.6,192,,1.0,,False,841,80104
26,team,Williams,13.2,90,,1.0,,False,841,80104
1,driver,Norris,28.6,155,,1.0,,False,841,79975
2,driver,Leclerc,27.2,144,,,,False,841,79975
3,driver,Hamilton,25.8,140,,,,False,841,79975
7,driver,Antonelli,20.2,120,,,,False,841,79975
11,driver,Sainz,14.6,192,,1.0,,False,841,79975
26,team,Williams,13.2,90,,1.0,,False,841,79975
1,driver,Norris,28.6,155,,1.0,,False,841,79682
2,driver,Leclerc,27.2,144,,,,False,841,79682
4,driver,Piastri,24.4,131,,,,False,841,79682
5,driver,Russell,23.0,129,,,,False,841,79682
11,driver,Sainz,14.6,192,,1.0,,False,841,79682
26,team,Williams,13.2,90,,1.0,,False,841,79682
1,driver,Norris,28.6,155,,1.0,,False,841,79587
2,driver,Leclerc,27.2,144,,,,False,841,79587
4,driver,Piastri,24.4,131,,,,False,841,79587
5,driver,Russell,23.0,129,,,,False,841,79587
11,driver,Sainz,14.6,192,,1.0,,False,841,79587
26,team,Williams,13.2,90,,1.0,,False,841,79587
1,driver,Norris,28.6,155,,1.0,,False,841,79301
2,driver,Leclerc,27.2,144,,,,False,841,79301
3,driver,Hamilton,25.8,140,,,,False,841,79301
7,driver,Antonelli,20.2,120,,,,False,841,79301
11,driver,Sainz,14.6,192,,1.0,,False,841,79301
26,team,Williams,13.2,90,,1.0,,False,841,79301
1,driver,Norris,28.6,155,,1.0,,False,841,79294
2,driver,Leclerc,27.2,144,,,,False,841,79294
4,driver,Piastri,24.4,131,,,,False,841,79294
5,driver,Russell,23.0,129,,,,False,841,79294
11,driver,Sainz,14.6,192,,1.0,,False,841,79294
26,team,Williams,13.2,90,,1.0,,False,841,79294
1,driver,Norris,28.6,155,,1.0,,False,841,79076
2,driver,Leclerc,27.2,144,,,,False,841,79076
4,driver,Piastri,24.4,131,,,,False,841,79076
5,driver,Russell,23.0,129,,,,False,841,79076
11,driver,Sainz,14.6,192,,1.0,,False,841,79076
26,team,Williams,13.2,90,,1.0,,False,841,79076
1,driver,Norris,28.6,155,,1.0,,False,841,79060
2,driver,Leclerc,27.2,144,,,,False,841,79060
4,driver,Piastri,24.4,131,,,,False,841,79060
5,driver,Russell,23.0,129,,,,False,841,79060
11,driver,Sainz,14.6,192,,1.0,,False,841,79060
26,team,Williams,13.2,90,,1.0,,False,841,79060
1,driver,Norris,28.6,155,,1.0,,False,841,79037
2,driver,Leclerc,27.2,144,,,,False,841,79037
4,driver,Piastri,24.4,131,,,,False,841,79037
5,driver,Russell,23.0,129,,,,False,841,79037
11,driver,Sainz,14.6,192,,1.0,,False,841,79037
26,team,Williams,13.2,90,,1.0,,False,841,79037
1,driver,Norris,28.6,155,,1.0,,False,841,78600
2,driver,Leclerc,27.2,144,,,,False,841,78600
3,driver,Hamilton,25.8,140,,,,False,841,78600
7,driver,Antonelli,20.2,120,,,,False,841,78600
11,driver,Sainz,14.6,192,,1.0,,False,841,78600
