,type,name,salary,score,contract,include,exclude,locked,points,i
1,driver,Norris,28.6,155,,1.0,,False,868,4830
3,driver,Hamilton,25.8,140,,,,False,868,4830
7,driver,Antonelli,20.2,120,,,,False,868,4830
9,driver,Tsunoda,17.4,101,,,,False,868,4830
11,driver,Sainz,14.6,192,,1.0,,False,868,4830
1,driver,Norris,28.6,155,,1.0,,False,868,4092
3,driver,Hamilton,25.8,140,,,,False,868,4092
4,driver,Piastri,24.4,131,,,,False,868,4092
23,team,Mercedes,21.6,130,,,,False,868,4092
7,driver,Antonelli,20.2,120,,,,False,868,4092
11,driver,Sainz,14.6,192,,1.0,,False,868,4092
1,driver,Norris,28.6,155,,1.0,,False,868,3504
3,driver,Hamilton,25.8,140,,,,False,868,3504
4,driver,Piastri,24.4,131,,,,False,868,3504
23,team,Mercedes,21.6,130,,,,False,868,3504
7,driver,Antonelli,20.2,120,,,,False,868,3504
11,driver,Sainz,14.6,192,,1.0,,False,868,3504
1,driver,Norris,28.6,155,,1.0,,False,868,2028
21,team,Ferrari,27.2,160,,,,False,868,2028
4,driver,Piastri,24.4,131,,,,False,868,2028
5,driver,Russell,23.0,129,,,,False,868,2028
9,driver,Tsunoda,17.4,101,,,,False,868,2028
11,driver,Sainz,14.6,192,,1.0,,False,868,2028
20,team,McLaren,30.0,160,,,,False,868,1479
1,driver,Norris,28.6,155,,1.0,,False,868,1479
2,driver,Leclerc,27.2,144,,,,False,868,1479
3,driver,Hamilton,25.8,140,,,,False,868,1479
11,driver,Sainz,14.6,192,,1.0,,False,868,1479
18,driver,Doohan,4.8,77,,,,False,868,1479
1,driver,Norris,28.6,155,,1.0,,False,868,1079
21,team,Ferrari,27.2,160,,,,False,868,1079
4,driver,Piastri,24.4,131,,,,False,868,1079
5,driver,Russell,23.0,129,,,,False,868,1079
9,driver,Tsunoda,17.4,101,,,,False,868,1079
11,driver,Sainz,14.6,192,,1.0,,False,868,1079
20,team,McLaren,30.0,160,,,,False,868,793
1,driver,Norris,28.6,155,,1.0,,False,868,793
3,driver,Hamilton,25.8,140,,,,False,868,793
7,driver,Antonelli,20.2,120,,,,False,868,793
9,driver,Tsunoda,17.4,101,,,,False,868,793
11,driver,Sainz,14.6,192,,1.0,,False,868,793
1,driver,Norris,28.6,155,,1.0,,False,868,320
21,team,Ferrari,27.2,160,,,,False,868,320
4,driver,Piastri,24.4,131,,,,False,868,320
5,driver,Russell,23.0,129,,,,False,868,320
9,driver,Tsunoda,17.4,101,,,,False,868,320
11,driver,Sainz,14.6,192,,1.0,,False,868,320
1,driver,Norris,28.6,155,,1.0,,False,868,38
3,driver,Hamilton,25.8,140,,,,False,868,38
4,driver,Piastri,24.4,131,,,,False,868,38
23,team,Mercedes,21.6,130,,,,False,868,38
7,driver,Antonelli,20.2,120,,,,False,868,38
11,driver,Sainz,14.6,192,,1.0,,False,868,38
1,driver,Norris,28.6,155,,1.0,,False,867,9040
21,team,Ferrari,27.2,160,,,,False,867,9040
3,driver,Hamilton,25.8,140,,,,False,867,9040
5,driver,Russell,23.0,129,,,,False,867,9040
11,driver,Sainz,14.6,192,,1.0,,False,867,9040
12,driver,Ocon,13.2,91,,,,False,867,9040
20,team,McLaren,30.0,160,,,,False,867,8982
1,driver,Norris,28.6,155,,1.0,,False,867,8982
2,driver,Leclerc,27.2,144,,,,False,867,8982
5,driver,Russell,23.0,129,,,,False,867,8982
11,driver,Sainz,14.6,192,,1.0,,False,867,8982
13,driver,Albon,11.8,87,,,,False,867,8982
1,driver,Norris,28.6,155,,1.0,,False,867,8825
2,driver,Leclerc,27.2,144,,,,False,867,8825
21,team,Ferrari,27.2,160,,,,False,867,8825
5,driver,Russell,23.0,129,,,,False,867,8825
11,driver,Sainz,14.6,192,,1.0,,False,867,8825
13,driver,Albon,11.8,87,,,,False,867,8825
1,driver,Norris,28.6,155,,1.0,,False,867,8528
3,driver,Hamilton,25.8,140,,,,False,867,8528
4,driver,Piastri,24.4,131,,,,False,867,8528
22,team,Red Bull,24.4,120,,,,False,867,8528
5,driver,Russell,23.0,129,,,,False,867,8528
11,driver,Sainz,14.6,192,,1.0,,False,867,8528
1,driver,Norris,28.6,155,,1.0,,False,867,7428
2,driver,Leclerc,27.2,144,,,,False,867,7428
21,team,Ferrari,27.2,160,,,,False,867,7428
5,driver,Russell,23.0,129,,,,False,867,7428
11,driver,Sainz,14.6,192,,1.0,,False,867,7428
13,driver,Albon,11.8,87,,,,False,867,7428
1,driver,Norris,28.6,155,,1.0,,False,867,7366
3,driver,Hamilton,25.8,140,,,,False,867,7366
4,driver,Piastri,24.4,131,,,,False,867,7366
5,driver,Russell,23.0,129,,,,False,867,7366
11,driver,Sainz,14.6,192,,1.0,,False,867,7366
28,team,Alpine,7.6,120,,,,False,867,7366
1,driver,Norris,28.6,155,,1.0,,False,867,7339
21,team,Ferrari,27.2,160,,,,False,867,7339
3,driver,Hamilton,25.8,140,,,,False,867,7339
5,driver,Russell,23.0,129,,,,False,867,7339
11,driver,Sainz,14.6,192,,1.0,,False,867,7339
12,driver,Ocon,13.2,91,,,,False,867,7339
20,team,McLaren,30.0,160,,,,False,867,7247
1,driver,Norris,28.6,155,,1.0,,False,867,7247
3,driver,Hamilton,25.8,140,,,,False,867,7247
5,driver,Russell,23.0,129,,,,False,867,7247
11,driver,Sainz,14.6,192,,1.0,,False,867,7247
12,driver,Ocon,13.2,91,,,,False,867,7247
20,team,McLaren,30.0,160,,,,False,867,6935
1,driver,Norris,28.6,155,,1.0,,False,867,6935
3,driver,Hamilton,25.8,140,,,,False,867,6935
5,driver,Russell,23.0,129,,,,False,867,6935
11,driver,Sainz,14.6,192,,1.0,,False,867,6935
12,driver,Ocon,13.2,91,,,,False,867,6935
20,team,McLaren,30.0,160,,,,False,867,6800
1,driver,Norris,28.6,155,,1.0,,False,867,6800
3,driver,Hamilton,25.8,140,,,,False,867,6800
5,driver,Russell,23.0,129,,,,False,867,6800
11,driver,Sainz,14.6,192,,1.0,,False,867,6800
12,driver,Ocon,13.2,91,,,,False,867,6800
1,driver,Norris,28.6,155,,1.0,,False,867,4766
2,driver,Leclerc,27.2,144,,,,False,867,4766
21,team,Ferrari,27.2,160,,,,False,867,4766
5,driver,Russell,23.0,129,,,,False,867,4766
11,driver,Sainz,14.6,192,,1.0,,False,867,4766
13,driver,Albon,11.8,87,,,,False,867,4766
1,driver,Norris,28.6,155,,1.0,,False,867,3120
21,team,Ferrari,27.2,160,,,,False,867,3120
3,driver,Hamilton,25.8,140,,,,False,867,3120
5,driver,Russell,23.0,129,,,,False,867,3120
11,driver,Sainz,14.6,192,,1.0,,False,867,3120
12,driver,Ocon,13.2,91,,,,False,867,3120
1,driver,Norris,28.6,155,,1.0,,False,867,3014
3,driver,Hamilton,25.8,140,,,,False,867,3014
4,driver,Piastri,24.4,131,,,,False,867,3014
5,driver,Russell,23.0,129,,,,False,867,3014
11,driver,Sainz,14.6,192,,1.0,,False,867,3014
28,team,Alpine,7.6,120,,,,False,867,3014
20,team,McLaren,30.0,160,,,,False,867,2567
1,driver,Norris,28.6,155,,1.0,,False,867,2567
2,driver,Leclerc,27.2,144,,,,False,867,2567
5,driver,Russell,23.0,129,,,,False,867,2567
11,driver,Sainz,14.6,192,,1.0,,False,867,2567
13,driver,Albon,11.8,87,,,,False,867,2567
1,driver,Norris,28.6,155,,1.0,,False,867,1899
3,driver,Hamilton,25.8,140,,,,False,867,1899
4,driver,Piastri,24.4,131,,,,False,867,1899
22,team,Red Bull,24.4,120,,,,False,867,1899
5,driver,Russell,23.0,129,,,,False,867,1899
11,driver,Sainz,14.6,192,,1.0,,False,867,1899
1,driver,Norris,28.6,155,,1.0,,False,867,1592
2,driver,Leclerc,27.2,144,,,,False,867,1592
21,team,Ferrari,27.2,160,,,,False,867,1592
5,driver,Russell,23.0,129,,,,False,867,1592
11,driver,Sainz,14.6,192,,1.0,,False,867,1592
13,driver,Albon,11.8,87,,,,False,867,1592
1,driver,Norris,28.6,155,,1.0,,False,866,9317
2,driver,Leclerc,27.2,144,,,,False,866,9317
21,team,Ferrari,27.2,160,,,,False,866,9317
4,driver,Piastri,24.4,131,,,,False,866,9317
11,driver,Sainz,14.6,192,,1.0,,False,866,9317
14,driver,Bearman,10.4,84,,,,False,866,9317
1,driver,Norris,28.6,155,,1.0,,False,866,8827
3,driver,Hamilton,25.8,140,,,,False,866,8827
5,driver,Russell,23.0,129,,,,False,866,8827
23,team,Mercedes,21.6,130,,,,False,866,8827
7,driver,Antonelli,20.2,120,,,,False,866,8827
11,driver,Sainz,14.6,192,,1.0,,False,866,8827
20,team,McLaren,30.0,160,,,,False,866,8067
1,driver,Norris,28.6,155,,1.0,,False,866,8067
2,driver,Leclerc,27.2,144,,,,False,866,8067
4,driver,Piastri,24.4,131,,,,False,866,8067
11,driver,Sainz,14.6,192,,1.0,,False,866,8067
14,driver,Bearman,10.4,84,,,,False,866,8067
1,driver,Norris,28.6,155,,1.0,,False,866,7622
3,driver,Hamilton,25.8,140,,,,False,866,7622
5,driver,Russell,23.0,129,,,,False,866,7622
23,team,Mercedes,21.6,130,,,,False,866,7622
7,driver,Antonelli,20.2,120,,,,False,866,7622
11,driver,Sainz,14.6,192,,1.0,,False,866,7622
1,driver,Norris,28.6,155,,1.0,,False,866,7511
21,team,Ferrari,27.2,160,,,,False,866,7511
4,driver,Piastri,24.4,131,,,,False,866,7511
5,driver,Russell,23.0,129,,,,False,866,7511
10,driver,Gasly,16.0,99,,,,False,866,7511
11,driver,Sainz,14.6,192,,1.0,,False,866,7511
20,team,McLaren,30.0,160,,,,False,866,7161
1,driver,Norris,28.6,155,,1.0,,False,866,7161
4,driver,Piastri,24.4,131,,,,False,866,7161
5,driver,Russell,23.0,129,,,,False,866,7161
10,driver,Gasly,16.0,99,,,,False,866,7161
11,driver,Sainz,14.6,192,,1.0,,False,866,7161
1,driver,Norris,28.6,155,,1.0,,False,866,7062
2,driver,Leclerc,27.2,144,,,,False,866,7062
21,team,Ferrari,27.2,160,,,,False,866,7062
4,driver,Piastri,24.4,131,,,,False,866,7062
11,driver,Sainz,14.6,192,,1.0,,False,866,7062
14,driver,Bearman,10.4,84,,,,False,866,7062
20,team,McLaren,30.0,160,,,,False,866,6978
1,driver,Norris,28.6,155,,1.0,,False,866,6978
2,driver,Leclerc,27.2,144,,,,False,866,6978
4,driver,Piastri,24.4,131,,,,False,866,6978
11,driver,Sainz,14.6,192,,1.0,,False,866,6978
14,driver,Bearman,10.4,84,,,,False,866,6978
1,driver,Norris,28.6,155,,1.0,,False,866,6186
21,team,Ferrari,27.2,160,,,,False,866,6186
3,driver,Hamilton,25.8,140,,,,False,866,6186
7,driver,Antonelli,20.2,120,,,,False,866,6186
10,driver,Gasly,16.0,99,,,,False,866,6186
11,driver,Sainz,14.6,192,,1.0,,False,866,6186
20,team,McLaren,30.0,160,,,,False,866,6184
1,driver,Norris,28.6,155,,1.0,,False,866,6184
3,driver,Hamilton,25.8,140,,,,False,866,6184
7,driver,Antonelli,20.2,120,,,,False,866,6184
10,driver,Gasly,16.0,99,,,,False,866,6184
11,driver,Sainz,14.6,192,,1.0,,False,866,6184
1,driver,Norris,28.6,155,,1.0,,False,866,5644
21,team,Ferrari,27.2,160,,,,False,866,5644
4,driver,Piastri,24.4,131,,,,False,866,5644
5,driver,Russell,23.0,129,,,,False,866,5644
10,driver,Gasly,16.0,99,,,,False,866,5644
11,driver,Sainz,14.6,192,,1.0,,False,866,5644
1,driver,Norris,28.6,155,,1.0,,False,866,4534
21,team,Ferrari,27.2,160,,,,False,866,4534
4,driver,Piastri,24.4,131,,,,False,866,4534
5,driver,Russell,23.0,129,,,,False,866,4534
10,driver,Gasly,16.0,99,,,,False,866,4534
11,driver,Sainz,14.6,192,,1.0,,False,866,4534
20,team,McLaren,30.0,160,,,,False,866,3724
1,driver,Norris,28.6,155,,1.0,,False,866,3724
3,driver,Hamilton,25.8,140,,,,False,866,3724
7,driver,Antonelli,20.2,120,,,,False,866,3724
10,driver,Gasly,16.0,99,,,,False,866,3724
11,driver,Sainz,14.6,192,,1.0,,False,866,3724
20,team,McLaren,30.0,160,,,,False,866,3665
1,driver,Norris,28.6,155,,1.0,,False,866,3665
4,driver,Piastri,24.4,131,,,,False,866,3665
5,driver,Russell,23.0,129,,,,False,866,3665
10,driver,Gasly,16.0,99,,,,False,866,3665
11,driver,Sainz,14.6,192,,1.0,,False,866,3665
20,team,McLaren,30.0,160,,,,False,866,2430
1,driver,Norris,28.6,155,,1.0,,False,866,2430
2,driver,Leclerc,27.2,144,,,,False,866,2430
4,driver,Piastri,24.4,131,,,,False,866,2430
11,driver,Sainz,14.6,192,,1.0,,False,866,2430
14,driver,Bearman,10.4,84,,,,False,866,2430
20,team,McLaren,30.0,160,,,,False,866,1472
1,driver,Norris,28.6,155,,1.0,,False,866,1472
2,driver,Leclerc,27.2,144,,,,False,866,1472
3,driver,Hamilton,25.8,140,,,,False,866,1472
11,driver,Sainz,14.6,192,,1.0,,False,866,1472
19,driver,Bortoleto,3.4,75,,,,False,866,1472
20,team,McLaren,30.0,160,,,,False,866,1337
1,driver,Norris,28.6,155,,1.0,,False,866,1337
4,driver,Piastri,24.4,131,,,,False,866,1337
5,driver,Russell,23.0,129,,,,False,866,1337
10,driver,Gasly,16.0,99,,,,False,866,1337
11,driver,Sainz,14.6,192,,1.0,,False,866,1337
1,driver,Norris,28.6,155,,1.0,,False,866,708
21,team,Ferrari,27.2,160,,,,False,866,708
3,driver,Hamilton,25.8,140,,,,False,866,708
7,driver,Antonelli,20.2,120,,,,False,866,708
10,driver,Gasly,16.0,99,,,,False,866,708
11,driver,Sainz,14.6,192,,1.0,,False,866,708
20,team,McLaren,30.0,160,,,,False,866,639
1,driver,Norris,28.6,155,,1.0,,False,866,639
2,driver,Leclerc,27.2,144,,,,False,866,639
4,driver,Piastri,24.4,131,,,,False,866,639
11,driver,Sainz,14.6,192,,1.0,,False,866,639
14,driver,Bearman,10.4,84,,,,False,866,639
20,team,McLaren,30.0,160,,,,False,865,6219
1,driver,Norris,28.6,155,,1.0,,False,865,6219
3,driver,Hamilton,25.8,140,,,,False,865,6219
4,driver,Piastri,24.4,131,,,,False,865,6219
11,driver,Sainz,14.6,192,,1.0,,False,865,6219
13,driver,Albon,11.8,87,,,,False,865,6219
1,driver,Norris,28.6,155,,1.0,,False,865,5107
21,team,Ferrari,27.2,160,,,,False,865,5107
3,driver,Hamilton,25.8,140,,,,False,865,5107
4,driver,Piastri,24.4,131,,,,False,865,5107
11,driver,Sainz,14.6,192,,1.0,,False,865,5107
13,driver,Albon,11.8,87,,,,False,865,5107
1,driver,Norris,28.6,155,,1.0,,False,865,1084
21,team,Ferrari,27.2,160,,,,False,865,1084
3,driver,Hamilton,25.8,140,,,,False,865,1084
4,driver,Piastri,24.4,131,,,,False,865,1084
11,driver,Sainz,14.6,192,,1.0,,False,865,1084
13,driver,Albon,11.8,87,,,,False,865,1084
20,team,McLaren,30.0,160,,,,False,865,496
1,driver,Norris,28.6,155,,1.0,,False,865,496
3,driver,Hamilton,25.8,140,,,,False,865,496
4,driver,Piastri,24.4,131,,,,False,865,496
11,driver,Sainz,14.6,192,,1.0,,False,865,496
13,driver,Albon,11.8,87,,,,False,865,496
20,team,McLaren,30.0,160,,,,False,864,8981
1,driver,Norris,28.6,155,,1.0,,False,864,8981
2,driver,Leclerc,27.2,144,,,,False,864,8981
5,driver,Russell,23.0,129,,,,False,864,8981
11,driver,Sainz,14.6,192,,1.0,,False,864,8981
14,driver,Bearman,10.4,84,,,,False,864,8981
1,driver,Norris,28.6,155,,1.0,,False,864,5824
2,driver,Leclerc,27.2,144,,,,False,864,5824
21,team,Ferrari,27.2,160,,,,False,864,5824
5,driver,Russell,23.0,129,,,,False,864,5824
11,driver,Sainz,14.6,192,,1.0,,False,864,5824
14,driver,Bearman,10.4,84,,,,False,864,5824
1,driver,Norris,28.6,155,,1.0,,False,864,2252
2,driver,Leclerc,27.2,144,,,,False,864,2252
21,team,Ferrari,27.2,160,,,,False,864,2252
4,driver,Piastri,24.4,131,,,,False,864,2252
11,driver,Sainz,14.6,192,,1.0,,False,864,2252
15,driver,Hadjar,9.0,82,,,,False,864,2252
1,driver,Norris,28.6,155,,1.0,,False,864,628
2,driver,Leclerc,27.2,144,,,,False,864,628
21,team,Ferrari,27.2,160,,,,False,864,628
4,driver,Piastri,24.4,131,,,,False,864,628
11,driver,Sainz,14.6,192,,1.0,,False,864,628
15,driver,Hadjar,9.0,82,,,,False,864,628
1,driver,Norris,28.6,155,,1.0,,False,864,237
2,driver,Leclerc,27.2,144,,,,False,864,237
21,team,Ferrari,27.2,160,,,,False,864,237
5,driver,Russell,23.0,129,,,,False,864,237
11,driver,Sainz,14.6,192,,1.0,,False,864,237
14,driver,Bearman,10.4,84,,,,False,864,237
20,team,McLaren,30.0,160,,,,False,863,8614
1,driver,Norris,28.6,155,,1.0,,False,863,8614
3,driver,Hamilton,25.8,140,,,,False,863,8614
5,driver,Russell,23.0,129,,,,False,863,8614
11,driver,Sainz,14.6,192,,1.0,,False,863,8614
13,driver,Albon,11.8,87,,,,False,863,8614
20,team,McLaren,30.0,160,,,,False,863,7903
1,driver,Norris,28.6,155,,1.0,,False,863,7903
2,driver,Leclerc,27.2,144,,,,False,863,7903
8,driver,Alonso,18.8,111,,,,False,863,7903
9,driver,Tsunoda,17.4,101,,,,False,863,7903
11,driver,Sainz,14.6,192,,1.0,,False,863,7903
20,team,McLaren,30.0,160,,,,False,863,5782
1,driver,Norris,28.6,155,,1.0,,False,863,5782
3,driver,Hamilton,25.8,140,,,,False,863,5782
5,driver,Russell,23.0,129,,,,False,863,5782
11,driver,Sainz,14.6,192,,1.0,,False,863,5782
13,driver,Albon,11.8,87,,,,False,863,5782
20,team,McLaren,30.0,160,,,,False,863,5690
1,driver,Norris,28.6,155,,1.0,,False,863,5690
3,driver,Hamilton,25.8,140,,,,False,863,5690
5,driver,Russell,23.0,129,,,,False,863,5690
11,driver,Sainz,14.6,192,,1.0,,False,863,5690
13,driver,Albon,11.8,87,,,,False,863,5690
1,driver,Norris,28.6,155,,1.0,,False,863,4084
2,driver,Leclerc,27.2,144,,,,False,863,4084
21,team,Ferrari,27.2,160,,,,False,863,4084
8,driver,Alonso,18.8,111,,,,False,863,4084
9,driver,Tsunoda,17.4,101,,,,False,863,4084
11,driver,Sainz,14.6,192,,1.0,,False,863,4084
1,driver,Norris,28.6,155,,1.0,,False,863,3137
2,driver,Leclerc,27.2,144,,,,False,863,3137
21,team,Ferrari,27.2,160,,,,False,863,3137
8,driver,Alonso,18.8,111,,,,False,863,3137
9,driver,Tsunoda,17.4,101,,,,False,863,3137
11,driver,Sainz,14.6,192,,1.0,,False,863,3137
1,driver,Norris,28.6,155,,1.0,,False,863,3010
2,driver,Leclerc,27.2,144,,,,False,863,3010
4,driver,Piastri,24.4,131,,,,False,863,3010
23,team,Mercedes,21.6,130,,,,False,863,3010
8,driver,Alonso,18.8,111,,,,False,863,3010
11,driver,Sainz,14.6,192,,1.0,,False,863,3010
1,driver,Norris,28.6,155,,1.0,,False,863,287
21,team,Ferrari,27.2,160,,,,False,863,287
3,driver,Hamilton,25.8,140,,,,False,863,287
5,driver,Russell,23.0,129,,,,False,863,287
11,driver,Sainz,14.6,192,,1.0,,False,863,287
13,driver,Albon,11.8,87,,,,False,863,287
1,driver,Norris,28.6,155,,1.0,,False,862,9711
2,driver,Leclerc,27.2,144,,,,False,862,9711
4,driver,Piastri,24.4,131,,,,False,862,9711
22,team,Red Bull,24.4,120,,,,False,862,9711
7,driver,Antonelli,20.2,120,,,,False,862,9711
11,driver,Sainz,14.6,192,,1.0,,False,862,9711
1,driver,Norris,28.6,155,,1.0,,False,862,9416
2,driver,Leclerc,27.2,144,,,,False,862,9416
3,driver,Hamilton,25.8,140,,,,False,862,9416
22,team,Red Bull,24.4,120,,,,False,862,9416
8,driver,Alonso,18.8,111,,,,False,862,9416
11,driver,Sainz,14.6,192,,1.0,,False,862,9416
1,driver,Norris,28.6,155,,1.0,,False,862,9347
2,driver,Leclerc,27.2,144,,,,False,862,9347
3,driver,Hamilton,25.8,140,,,,False,862,9347
4,driver,Piastri,24.4,131,,,,False,862,9347
24,team,Aston Martin,18.8,100,,,,False,862,9347
11,driver,Sainz,14.6,192,,1.0,,False,862,9347
1,driver,Norris,28.6,155,,1.0,,False,862,9152
21,team,Ferrari,27.2,160,,,,False,862,9152
3,driver,Hamilton,25.8,140,,,,False,862,9152
4,driver,Piastri,24.4,131,,,,False,862,9152
11,driver,Sainz,14.6,192,,1.0,,False,862,9152
14,driver,Bearman,10.4,84,,,,False,862,9152
1,driver,Norris,28.6,155,,1.0,,False,862,8136
2,driver,Leclerc,27.2,144,,,,False,862,8136
21,team,Ferrari,27.2,160,,,,False,862,8136
7,driver,Antonelli,20.2,120,,,,False,862,8136
11,driver,Sainz,14.6,192,,1.0,,False,862,8136
12,driver,Ocon,13.2,91,,,,False,862,8136
1,driver,Norris,28.6,155,,1.0,,False,862,7548
2,driver,Leclerc,27.2,144,,,,False,862,7548
21,team,Ferrari,27.2,160,,,,False,862,7548
7,driver,Antonelli,20.2,120,,,,False,862,7548
11,driver,Sainz,14.6,192,,1.0,,False,862,7548
12,driver,Ocon,13.2,91,,,,False,862,7548
1,driver,Norris,28.6,155,,1.0,,False,862,6751
21,team,Ferrari,27.2,160,,,,False,862,6751
3,driver,Hamilton,25.8,140,,,,False,862,6751
4,driver,Piastri,24.4,131,,,,False,862,6751
11,driver,Sainz,14.6,192,,1.0,,False,862,6751
14,driver,Bearman,10.4,84,,,,False,862,6751
20,team,McLaren,30.0,160,,,,False,862,6456
1,driver,Norris,28.6,155,,1.0,,False,862,6456
3,driver,Hamilton,25.8,140,,,,False,862,6456
4,driver,Piastri,24.4,131,,,,False,862,6456
11,driver,Sainz,14.6,192,,1.0,,False,862,6456
14,driver,Bearman,10.4,84,,,,False,862,6456
1,driver,Norris,28.6,155,,1.0,,False,862,6366
2,driver,Leclerc,27.2,144,,,,False,862,6366
21,team,Ferrari,27.2,160,,,,False,862,6366
7,driver,Antonelli,20.2,120,,,,False,862,6366
11,driver,Sainz,14.6,192,,1.0,,False,862,6366
12,driver,Ocon,13.2,91,,,,False,862,6366
20,team,McLaren,30.0,160,,,,False,862,5902
1,driver,Norris,28.6,155,,1.0,,False,862,5902
2,driver,Leclerc,27.2,144,,,,False,862,5902
5,driver,Russell,23.0,129,,,,False,862,5902
11,driver,Sainz,14.6,192,,1.0,,False,862,5902
15,driver,Hadjar,9.0,82,,,,False,862,5902
1,driver,Norris,28.6,155,,1.0,,False,862,5352
2,driver,Leclerc,27.2,144,,,,False,862,5352
3,driver,Hamilton,25.8,140,,,,False,862,5352
22,team,Red Bull,24.4,120,,,,False,862,5352
8,driver,Alonso,18.8,111,,,,False,862,5352
11,driver,Sainz,14.6,192,,1.0,,False,862,5352
1,driver,Norris,28.6,155,,1.0,,False,862,4598
2,driver,Leclerc,27.2,144,,,,False,862,4598
21,team,Ferrari,27.2,160,,,,False,862,4598
5,driver,Russell,23.0,129,,,,False,862,4598
11,driver,Sainz,14.6,192,,1.0,,False,862,4598
15,driver,Hadjar,9.0,82,,,,False,862,4598
1,driver,Norris,28.6,155,,1.0,,False,862,4213
2,driver,Leclerc,27.2,144,,,,False,862,4213
3,driver,Hamilton,25.8,140,,,,False,862,4213
22,team,Red Bull,24.4,120,,,,False,862,4213
8,driver,Alonso,18.8,111,,,,False,862,4213
11,driver,Sainz,14.6,192,,1.0,,False,862,4213
20,team,McLaren,30.0,160,,,,False,862,3259
1,driver,Norris,28.6,155,,1.0,,False,862,3259
2,driver,Leclerc,27.2,144,,,,False,862,3259
7,driver,Antonelli,20.2,120,,,,False,862,3259
11,driver,Sainz,14.6,192,,1.0,,False,862,3259
12,driver,Ocon,13.2,91,,,,False,862,3259
1,driver,Norris,28.6,155,,1.0,,False,862,2831
2,driver,Leclerc,27.2,144,,,,False,862,2831
3,driver,Hamilton,25.8,140,,,,False,862,2831
4,driver,Piastri,24.4,131,,,,False,862,2831
24,team,Aston Martin,18.8,100,,,,False,862,2831
11,driver,Sainz,14.6,192,,1.0,,False,862,2831
20,team,McLaren,30.0,160,,,,False,862,2100
1,driver,Norris,28.6,155,,1.0,,False,862,2100
2,driver,Leclerc,27.2,144,,,,False,862,2100
7,driver,Antonelli,20.2,120,,,,False,862,2100
11,driver,Sainz,14.6,192,,1.0,,False,862,2100
12,driver,Ocon,13.2,91,,,,False,862,2100
20,team,McLaren,30.0,160,,,,False,862,2073
1,driver,Norris,28.6,155,,1.0,,False,862,2073
2,driver,Leclerc,27.2,144,,,,False,862,2073
5,driver,Russell,23.0,129,,,,False,862,2073
11,driver,Sainz,14.6,192,,1.0,,False,862,2073
15,driver,Hadjar,9.0,82,,,,False,862,2073
1,driver,Norris,28.6,155,,1.0,,False,862,2022
2,driver,Leclerc,27.2,144,,,,False,862,2022
4,driver,Piastri,24.4,131,,,,False,862,2022
7,driver,Antonelli,20.2,120,,,,False,862,2022
11,driver,Sainz,14.6,192,,1.0,,False,862,2022
28,team,Alpine,7.6,120,,,,False,862,2022
1,driver,Norris,28.6,155,,1.0,,False,862,1485
2,driver,Leclerc,27.2,144,,,,False,862,1485
4,driver,Piastri,24.4,131,,,,False,862,1485
7,driver,Antonelli,20.2,120,,,,False,862,1485
11,driver,Sainz,14.6,192,,1.0,,False,862,1485
28,team,Alpine,7.6,120,,,,False,862,1485
1,driver,Norris,28.6,155,,1.0,,False,862,1467
2,driver,Leclerc,27.2,144,,,,False,862,1467
3,driver,Hamilton,25.8,140,,,,False,862,1467
4,driver,Piastri,24.4,131,,,,False,862,1467
24,team,Aston Martin,18.8,100,,,,False,862,1467
11,driver,Sainz,14.6,192,,1.0,,False,862,1467
1,driver,Norris,28.6,155,,1.0,,False,862,1307
21,team,Ferrari,27.2,160,,,,False,862,1307
3,driver,Hamilton,25.8,140,,,,False,862,1307
4,driver,Piastri,24.4,131,,,,False,862,1307
11,driver,Sainz,14.6,192,,1.0,,False,862,1307
14,driver,Bearman,10.4,84,,,,False,862,1307
1,driver,Norris,28.6,155,,1.0,,False,862,890
2,driver,Leclerc,27.2,144,,,,False,862,890
21,team,Ferrari,27.2,160,,,,False,862,890
5,driver,Russell,23.0,129,,,,False,862,890
11,driver,Sainz,14.6,192,,1.0,,False,862,890
15,driver,Hadjar,9.0,82,,,,False,862,890
20,team,McLaren,30.0,160,,,,False,862,46
1,driver,Norris,28.6,155,,1.0,,False,862,46
2,driver,Leclerc,27.2,144,,,,False,862,46
5,driver,Russell,23.0,129,,,,False,862,46
11,driver,Sainz,14.6,192,,1.0,,False,862,46
15,driver,Hadjar,9.0,82,,,,False,862,46
1,driver,Norris,28.6,155,,1.0,,False,861,9835
2,driver,Leclerc,27.2,144,,,,False,861,9835
5,driver,Russell,23.0,129,,,,False,861,9835
23,team,Mercedes,21.6,130,,,,False,861,9835
8,driver,Alonso,18.8,111,,,,False,861,9835
11,driver,Sainz,14.6,192,,1.0,,False,861,9835
20,team,McLaren,30.0,160,,,,False,861,6856
1,driver,Norris,28.6,155,,1.0,,False,861,6856
2,driver,Leclerc,27.2,144,,,,False,861,6856
8,driver,Alonso,18.8,111,,,,False,861,6856
10,driver,Gasly,16.0,99,,,,False,861,6856
11,driver,Sainz,14.6,192,,1.0,,False,861,6856
1,driver,Norris,28.6,155,,1.0,,False,861,5909
2,driver,Leclerc,27.2,144,,,,False,861,5909
5,driver,Russell,23.0,129,,,,False,861,5909
23,team,Mercedes,21.6,130,,,,False,861,5909
8,driver,Alonso,18.8,111,,,,False,861,5909
11,driver,Sainz,14.6,192,,1.0,,False,861,5909
