,type,name,salary,score,contract,include,exclude,locked,points,i
4,driver,Piastri,24.4,131,,,,False,837,3816
5,driver,Russell,23.0,129,,,,False,837,3816
11,driver,Sainz,14.6,192,,1.0,,False,837,3816
26,team,Williams,13.2,90,,1.0,,False,837,3507
1,driver,Norris,28.6,155,,1.0,,False,837,3507
3,driver,Hamilton,25.8,140,,,,False,837,3507
4,driver,Piastri,24.4,131,,,,False,837,3507
5,driver,Russell,23.0,129,,,,False,837,3507
11,driver,Sainz,14.6,192,,1.0,,False,837,3507
26,team,Williams,13.2,90,,1.0,,False,837,3405
1,driver,Norris,28.6,155,,1.0,,False,837,3405
3,driver,Hamilton,25.8,140,,,,False,837,3405
4,driver,Piastri,24.4,131,,,,False,837,3405
5,driver,Russell,23.0,129,,,,False,837,3405
11,driver,Sainz,14.6,192,,1.0,,False,837,3405
26,team,Williams,13.2,90,,1.0,,False,837,2811
1,driver,Norris,28.6,155,,1.0,,False,837,2811
3,driver,Hamilton,25.8,140,,,,False,837,2811
4,driver,Piastri,24.4,131,,,,False,837,2811
5,driver,Russell,23.0,129,,,,False,837,2811
11,driver,Sainz,14.6,192,,1.0,,False,837,2811
26,team,Williams,13.2,90,,1.0,,False,837,1396
1,driver,Norris,28.6,155,,1.0,,False,837,1396
3,driver,Hamilton,25.8,140,,,,False,837,1396
4,driver,Piastri,24.4,131,,,,False,837,1396
5,driver,Russell,23.0,129,,,,False,837,1396
11,driver,Sainz,14.6,192,,1.0,,False,837,1396
26,team,Williams,13.2,90,,1.0,,False,837,1248
1,driver,Norris,28.6,155,,1.0,,False,837,1248
3,driver,Hamilton,25.8,140,,,,False,837,1248
4,driver,Piastri,24.4,131,,,,False,837,1248
5,driver,Russell,23.0,129,,,,False,837,1248
11,driver,Sainz,14.6,192,,1.0,,False,837,1248
26,team,Williams,13.2,90,,1.0,,False,837,619
1,driver,Norris,28.6,155,,1.0,,False,837,619
3,driver,Hamilton,25.8,140,,,,False,837,619
4,driver,Piastri,24.4,131,,,,False,837,619
5,driver,Russell,23.0,129,,,,False,837,619
11,driver,Sainz,14.6,192,,1.0,,False,837,619
26,team,Williams,13.2,90,,1.0,,False,837,308
1,driver,Norris,28.6,155,,1.0,,False,837,308
3,driver,Hamilton,25.8,140,,,,False,837,308
4,driver,Piastri,24.4,131,,,,False,837,308
5,driver,Russell,23.0,129,,,,False,837,308
11,driver,Sainz,14.6,192,,1.0,,False,837,308
26,team,Williams,13.2,90,,1.0,,False,837,177
1,driver,Norris,28.6,155,,1.0,,False,837,177
3,driver,Hamilton,25.8,140,,,,False,837,177
4,driver,Piastri,24.4,131,,,,False,837,177
5,driver,Russell,23.0,129,,,,False,837,177
11,driver,Sainz,14.6,192,,1.0,,False,837,177
26,team,Williams,13.2,90,,1.0,,False,837,151
1,driver,Norris,28.6,155,,1.0,,False,837,151
3,driver,Hamilton,25.8,140,,,,False,837,151
4,driver,Piastri,24.4,131,,,,False,837,151
5,driver,Russell,23.0,129,,,,False,837,151
11,driver,Sainz,14.6,192,,1.0,,False,837,151
26,team,Williams,13.2,90,,1.0,,False,832,9778
1,driver,Norris,28.6,155,,1.0,,False,832,9778
2,driver,Leclerc,27.2,144,,,,False,832,9778
4,driver,Piastri,24.4,131,,,,False,832,9778
7,driver,Antonelli,20.2,120,,,,False,832,9778
11,driver,Sainz,14.6,192,,1.0,,False,832,9778
26,team,Williams,13.2,90,,1.0,,False,832,9512
1,driver,Norris,28.6,155,,1.0,,False,832,9512
2,driver,Leclerc,27.2,144,,,,False,832,9512
3,driver,Hamilton,25.8,140,,,,False,832,9512
8,driver,Alonso,18.8,111,,,,False,832,9512
11,driver,Sainz,14.6,192,,1.0,,False,832,9512
26,team,Williams,13.2,90,,1.0,,False,832,9167
1,driver,Norris,28.6,155,,1.0,,False,832,9167
2,driver,Leclerc,27.2,144,,,,False,832,9167
3,driver,Hamilton,25.8,140,,,,False,832,9167
8,driver,Alonso,18.8,111,,,,False,832,9167
11,driver,Sainz,14.6,192,,1.0,,False,832,9167
26,team,Williams,13.2,90,,1.0,,False,832,8822
1,driver,Norris,28.6,155,,1.0,,False,832,8822
2,driver,Leclerc,27.2,144,,,,False,832,8822
4,driver,Piastri,24.4,131,,,,False,832,8822
7,driver,Antonelli,20.2,120,,,,False,832,8822
11,driver,Sainz,14.6,192,,1.0,,False,832,8822
26,team,Williams,13.2,90,,1.0,,False,832,8351
1,driver,Norris,28.6,155,,1.0,,False,832,8351
2,driver,Leclerc,27.2,144,,,,False,832,8351
4,driver,Piastri,24.4,131,,,,False,832,8351
7,driver,Antonelli,20.2,120,,,,False,832,8351
11,driver,Sainz,14.6,192,,1.0,,False,832,8351
26,team,Williams,13.2,90,,1.0,,False,832,8221
1,driver,Norris,28.6,155,,1.0,,False,832,8221
2,driver,Leclerc,27.2,144,,,,False,832,8221
4,driver,Piastri,24.4,131,,,,False,832,8221
7,driver,Antonelli,20.2,120,,,,False,832,8221
11,driver,Sainz,14.6,192,,1.0,,False,832,8221
26,team,Williams,13.2,90,,1.0,,False,832,8185
1,driver,Norris,28.6,155,,1.0,,False,832,8185
2,driver,Leclerc,27.2,144,,,,False,832,8185
3,driver,Hamilton,25.8,140,,,,False,832,8185
8,driver,Alonso,18.8,111,,,,False,832,8185
11,driver,Sainz,14.6,192,,1.0,,False,832,8185
26,team,Williams,13.2,90,,1.0,,False,832,8148
1,driver,Norris,28.6,155,,1.0,,False,832,8148
2,driver,Leclerc,27.2,144,,,,False,832,8148
3,driver,Hamilton,25.8,140,,,,False,832,8148
8,driver,Alonso,18.8,111,,,,False,832,8148
11,driver,Sainz,14.6,192,,1.0,,False,832,8148
26,team,Williams,13.2,90,,1.0,,False,832,8081
1,driver,Norris,28.6,155,,1.0,,False,832,8081
2,driver,Leclerc,27.2,144,,,,False,832,8081
4,driver,Piastri,24.4,131,,,,False,832,8081
7,driver,Antonelli,20.2,120,,,,False,832,8081
11,driver,Sainz,14.6,192,,1.0,,False,832,8081
26,team,Williams,13.2,90,,1.0,,False,832,7732
1,driver,Norris,28.6,155,,1.0,,False,832,7732
2,driver,Leclerc,27.2,144,,,,False,832,7732
4,driver,Piastri,24.4,131,,,,False,832,7732
7,driver,Antonelli,20.2,120,,,,False,832,7732
11,driver,Sainz,14.6,192,,1.0,,False,832,7732
26,team,Williams,13.2,90,,1.0,,False,832,7702
1,driver,Norris,28.6,155,,1.0,,False,832,7702
2,driver,Leclerc,27.2,144,,,,False,832,7702
4,driver,Piastri,24.4,131,,,,False,832,7702
7,driver,Antonelli,20.2,120,,,,False,832,7702
11,driver,Sainz,14.6,192,,1.0,,False,832,7702
26,team,Williams,13.2,90,,1.0,,False,832,7456
1,driver,Norris,28.6,155,,1.0,,False,832,7456
2,driver,Leclerc,27.2,144,,,,False,832,7456
4,driver,Piastri,24.4,131,,,,False,832,7456
7,driver,Antonelli,20.2,120,,,,False,832,7456
11,driver,Sainz,14.6,192,,1.0,,False,832,7456
26,team,Williams,13.2,90,,1.0,,False,832,6800
1,driver,Norris,28.6,155,,1.0,,False,832,6800
2,driver,Leclerc,27.2,144,,,,False,832,6800
4,driver,Piastri,24.4,131,,,,False,832,6800
7,driver,Antonelli,20.2,120,,,,False,832,6800
11,driver,Sainz,14.6,192,,1.0,,False,832,6800
26,team,Williams,13.2,90,,1.0,,False,832,6720
1,driver,Norris,28.6,155,,1.0,,False,832,6720
2,driver,Leclerc,27.2,144,,,,False,832,6720
3,driver,Hamilton,25.8,140,,,,False,832,6720
8,driver,Alonso,18.8,111,,,,False,832,6720
11,driver,Sainz,14.6,192,,1.0,,False,832,6720
26,team,Williams,13.2,90,,1.0,,False,832,6647
1,driver,Norris,28.6,155,,1.0,,False,832,6647
2,driver,Leclerc,27.2,144,,,,False,832,6647
3,driver,Hamilton,25.8,140,,,,False,832,6647
8,driver,Alonso,18.8,111,,,,False,832,6647
11,driver,Sainz,14.6,192,,1.0,,False,832,6647
26,team,Williams,13.2,90,,1.0,,False,832,6610
1,driver,Norris,28.6,155,,1.0,,False,832,6610
2,driver,Leclerc,27.2,144,,,,False,832,6610
3,driver,Hamilton,25.8,140,,,,False,832,6610
8,driver,Alonso,18.8,111,,,,False,832,6610
11,driver,Sainz,14.6,192,,1.0,,False,832,6610
26,team,Williams,13.2,90,,1.0,,False,832,6423
1,driver,Norris,28.6,155,,1.0,,False,832,6423
2,driver,Leclerc,27.2,144,,,,False,832,6423
3,driver,Hamilton,25.8,140,,,,False,832,6423
8,driver,Alonso,18.8,111,,,,False,832,6423
11,driver,Sainz,14.6,192,,1.0,,False,832,6423
26,team,Williams,13.2,90,,1.0,,False,832,6328
1,driver,Norris,28.6,155,,1.0,,False,832,6328
2,driver,Leclerc,27.2,144,,,,False,832,6328
3,driver,Hamilton,25.8,140,,,,False,832,6328
8,driver,Alonso,18.8,111,,,,False,832,6328
11,driver,Sainz,14.6,192,,1.0,,False,832,6328
26,team,Williams,13.2,90,,1.0,,False,832,6019
1,driver,Norris,28.6,155,,1.0,,False,832,6019
2,driver,Leclerc,27.2,144,,,,False,832,6019
3,driver,Hamilton,25.8,140,,,,False,832,6019
8,driver,Alonso,18.8,111,,,,False,832,6019
11,driver,Sainz,14.6,192,,1.0,,False,832,6019
26,team,Williams,13.2,90,,1.0,,False,832,5911
1,driver,Norris,28.6,155,,1.0,,False,832,5911
2,driver,Leclerc,27.2,144,,,,False,832,5911
3,driver,Hamilton,25.8,140,,,,False,832,5911
8,driver,Alonso,18.8,111,,,,False,832,5911
11,driver,Sainz,14.6,192,,1.0,,False,832,5911
26,team,Williams,13.2,90,,1.0,,False,832,5716
1,driver,Norris,28.6,155,,1.0,,False,832,5716
2,driver,Leclerc,27.2,144,,,,False,832,5716
3,driver,Hamilton,25.8,140,,,,False,832,5716
8,driver,Alonso,18.8,111,,,,False,832,5716
11,driver,Sainz,14.6,192,,1.0,,False,832,5716
26,team,Williams,13.2,90,,1.0,,False,832,5507
1,driver,Norris,28.6,155,,1.0,,False,832,5507
2,driver,Leclerc,27.2,144,,,,False,832,5507
3,driver,Hamilton,25.8,140,,,,False,832,5507
8,driver,Alonso,18.8,111,,,,False,832,5507
11,driver,Sainz,14.6,192,,1.0,,False,832,5507
26,team,Williams,13.2,90,,1.0,,False,832,5485
1,driver,Norris,28.6,155,,1.0,,False,832,5485
2,driver,Leclerc,27.2,144,,,,False,832,5485
4,driver,Piastri,24.4,131,,,,False,832,5485
7,driver,Antonelli,20.2,120,,,,False,832,5485
11,driver,Sainz,14.6,192,,1.0,,False,832,5485
26,team,Williams,13.2,90,,1.0,,False,832,5295
1,driver,Norris,28.6,155,,1.0,,False,832,5295
2,driver,Leclerc,27.2,144,,,,False,832,5295
4,driver,Piastri,24.4,131,,,,False,832,5295
7,driver,Antonelli,20.2,120,,,,False,832,5295
11,driver,Sainz,14.6,192,,1.0,,False,832,5295
26,team,Williams,13.2,90,,1.0,,False,832,4911
1,driver,Norris,28.6,155,,1.0,,False,832,4911
2,driver,Leclerc,27.2,144,,,,False,832,4911
4,driver,Piastri,24.4,131,,,,False,832,4911
7,driver,Antonelli,20.2,120,,,,False,832,4911
11,driver,Sainz,14.6,192,,1.0,,False,832,4911
26,team,Williams,13.2,90,,1.0,,False,832,4743
1,driver,Norris,28.6,155,,1.0,,False,832,4743
2,driver,Leclerc,27.2,144,,,,False,832,4743
4,driver,Piastri,24.4,131,,,,False,832,4743
7,driver,Antonelli,20.2,120,,,,False,832,4743
11,driver,Sainz,14.6,192,,1.0,,False,832,4743
26,team,Williams,13.2,90,,1.0,,False,832,4304
1,driver,Norris,28.6,155,,1.0,,False,832,4304
2,driver,Leclerc,27.2,144,,,,False,832,4304
3,driver,Hamilton,25.8,140,,,,False,832,4304
8,driver,Alonso,18.8,111,,,,False,832,4304
11,driver,Sainz,14.6,192,,1.0,,False,832,4304
26,team,Williams,13.2,90,,1.0,,False,832,4159
1,driver,Norris,28.6,155,,1.0,,False,832,4159
2,driver,Leclerc,27.2,144,,,,False,832,4159
4,driver,Piastri,24.4,131,,,,False,832,4159
7,driver,Antonelli,20.2,120,,,,False,832,4159
11,driver,Sainz,14.6,192,,1.0,,False,832,4159
26,team,Williams,13.2,90,,1.0,,False,832,3474
1,driver,Norris,28.6,155,,1.0,,False,832,3474
2,driver,Leclerc,27.2,144,,,,False,832,3474
4,driver,Piastri,24.4,131,,,,False,832,3474
7,driver,Antonelli,20.2,120,,,,False,832,3474
11,driver,Sainz,14.6,192,,1.0,,False,832,3474
26,team,Williams,13.2,90,,1.0,,False,832,3275
1,driver,Norris,28.6,155,,1.0,,False,832,3275
2,driver,Leclerc,27.2,144,,,,False,832,3275
3,driver,Hamilton,25.8,140,,,,False,832,3275
8,driver,Alonso,18.8,111,,,,False,832,3275
11,driver,Sainz,14.6,192,,1.0,,False,832,3275
26,team,Williams,13.2,90,,1.0,,False,832,3181
1,driver,Norris,28.6,155,,1.0,,False,832,3181
2,driver,Leclerc,27.2,144,,,,False,832,3181
4,driver,Piastri,24.4,131,,,,False,832,3181
7,driver,Antonelli,20.2,120,,,,False,832,3181
11,driver,Sainz,14.6,192,,1.0,,False,832,3181
26,team,Williams,13.2,90,,1.0,,False,832,3161
1,driver,Norris,28.6,155,,1.0,,False,832,3161
2,driver,Leclerc,27.2,144,,,,False,832,3161
4,driver,Piastri,24.4,131,,,,False,832,3161
7,driver,Antonelli,20.2,120,,,,False,832,3161
11,driver,Sainz,14.6,192,,1.0,,False,832,3161
26,team,Williams,13.2,90,,1.0,,False,832,2890
1,driver,Norris,28.6,155,,1.0,,False,832,2890
2,driver,Leclerc,27.2,144,,,,False,832,2890
3,driver,Hamilton,25.8,140,,,,False,832,2890
8,driver,Alonso,18.8,111,,,,False,832,2890
11,driver,Sainz,14.6,192,,1.0,,False,832,2890
26,team,Williams,13.2,90,,1.0,,False,832,2785
1,driver,Norris,28.6,155,,1.0,,False,832,2785
2,driver,Leclerc,27.2,144,,,,False,832,2785
3,driver,Hamilton,25.8,140,,,,False,832,2785
8,driver,Alonso,18.8,111,,,,False,832,2785
11,driver,Sainz,14.6,192,,1.0,,False,832,2785
26,team,Williams,13.2,90,,1.0,,False,832,2777
1,driver,Norris,28.6,155,,1.0,,False,832,2777
2,driver,Leclerc,27.2,144,,,,False,832,2777
4,driver,Piastri,24.4,131,,,,False,832,2777
7,driver,Antonelli,20.2,120,,,,False,832,2777
11,driver,Sainz,14.6,192,,1.0,,False,832,2777
26,team,Williams,13.2,90,,1.0,,False,832,2723
1,driver,Norris,28.6,155,,1.0,,False,832,2723
2,driver,Leclerc,27.2,144,,,,False,832,2723
3,driver,Hamilton,25.8,140,,,,False,832,2723
8,driver,Alonso,18.8,111,,,,False,832,2723
11,driver,Sainz,14.6,192,,1.0,,False,832,2723
26,team,Williams,13.2,90,,1.0,,False,832,2252
1,driver,Norris,28.6,155,,1.0,,False,832,2252
2,driver,Leclerc,27.2,144,,,,False,832,2252
3,driver,Hamilton,25.8,140,,,,False,832,2252
8,driver,Alonso,18.8,111,,,,False,832,2252
11,driver,Sainz,14.6,192,,1.0,,False,832,2252
26,team,Williams,13.2,90,,1.0,,False,832,2221
1,driver,Norris,28.6,155,,1.0,,False,832,2221
2,driver,Leclerc,27.2,144,,,,False,832,2221
3,driver,Hamilton,25.8,140,,,,False,832,2221
8,driver,Alonso,18.8,111,,,,False,832,2221
11,driver,Sainz,14.6,192,,1.0,,False,832,2221
26,team,Williams,13.2,90,,1.0,,False,832,2206
1,driver,Norris,28.6,155,,1.0,,False,832,2206
2,driver,Leclerc,27.2,144,,,,False,832,2206
4,driver,Piastri,24.4,131,,,,False,832,2206
7,driver,Antonelli,20.2,120,,,,False,832,2206
11,driver,Sainz,14.6,192,,1.0,,False,832,2206
26,team,Williams,13.2,90,,1.0,,False,832,2180
1,driver,Norris,28.6,155,,1.0,,False,832,2180
2,driver,Leclerc,27.2,144,,,,False,832,2180
4,driver,Piastri,24.4,131,,,,False,832,2180
7,driver,Antonelli,20.2,120,,,,False,832,2180
11,driver,Sainz,14.6,192,,1.0,,False,832,2180
26,team,Williams,13.2,90,,1.0,,False,832,1952
1,driver,Norris,28.6,155,,1.0,,False,832,1952
2,driver,Leclerc,27.2,144,,,,False,832,1952
4,driver,Piastri,24.4,131,,,,False,832,1952
7,driver,Antonelli,20.2,120,,,,False,832,1952
11,driver,Sainz,14.6,192,,1.0,,False,832,1952
26,team,Williams,13.2,90,,1.0,,False,832,1854
1,driver,Norris,28.6,155,,1.0,,False,832,1854
2,driver,Leclerc,27.2,144,,,,False,832,1854
3,driver,Hamilton,25.8,140,,,,False,832,1854
8,driver,Alonso,18.8,111,,,,False,832,1854
11,driver,Sainz,14.6,192,,1.0,,False,832,1854
26,team,Williams,13.2,90,,1.0,,False,832,1817
1,driver,Norris,28.6,155,,1.0,,False,832,1817
2,driver,Leclerc,27.2,144,,,,False,832,1817
3,driver,Hamilton,25.8,140,,,,False,832,1817
8,driver,Alonso,18.8,111,,,,False,832,1817
11,driver,Sainz,14.6,192,,1.0,,False,832,1817
26,team,Williams,13.2,90,,1.0,,False,832,1812
1,driver,Norris,28.6,155,,1.0,,False,832,1812
2,driver,Leclerc,27.2,144,,,,False,832,1812
4,driver,Piastri,24.4,131,,,,False,832,1812
7,driver,Antonelli,20.2,120,,,,False,832,1812
11,driver,Sainz,14.6,192,,1.0,,False,832,1812
26,team,Williams,13.2,90,,1.0,,False,832,1739
1,driver,Norris,28.6,155,,1.0,,False,832,1739
2,driver,Leclerc,27.2,144,,,,False,832,1739
4,driver,Piastri,24.4,131,,,,False,832,1739
7,driver,Antonelli,20.2,120,,,,False,832,1739
11,driver,Sainz,14.6,192,,1.0,,False,832,1739
26,team,Williams,13.2,90,,1.0,,False,832,1292
1,driver,Norris,28.6,155,,1.0,,False,832,1292
2,driver,Leclerc,27.2,144,,,,False,832,1292
3,driver,Hamilton,25.8,140,,,,False,832,1292
8,driver,Alonso,18.8,111,,,,False,832,1292
11,driver,Sainz,14.6,192,,1.0,,False,832,1292
26,team,Williams,13.2,90,,1.0,,False,832,1271
1,driver,Norris,28.6,155,,1.0,,False,832,1271
2,driver,Leclerc,27.2,144,,,,False,832,1271
3,driver,Hamilton,25.8,140,,,,False,832,1271
8,driver,Alonso,18.8,111,,,,False,832,1271
11,driver,Sainz,14.6,192,,1.0,,False,832,1271
26,team,Williams,13.2,90,,1.0,,False,832,1190
1,driver,Norris,28.6,155,,1.0,,False,832,1190
2,driver,Leclerc,27.2,144,,,,False,832,1190
3,driver,Hamilton,25.8,140,,,,False,832,1190
8,driver,Alonso,18.8,111,,,,False,832,1190
11,driver,Sainz,14.6,192,,1.0,,False,832,1190
26,team,Williams,13.2,90,,1.0,,False,832,998
1,driver,Norris,28.6,155,,1.0,,False,832,998
2,driver,Leclerc,27.2,144,,,,False,832,998
4,driver,Piastri,24.4,131,,,,False,832,998
7,driver,Antonelli,20.2,120,,,,False,832,998
11,driver,Sainz,14.6,192,,1.0,,False,832,998
26,team,Williams,13.2,90,,1.0,,False,832,653
1,driver,Norris,28.6,155,,1.0,,False,832,653
2,driver,Leclerc,27.2,144,,,,False,832,653
4,driver,Piastri,24.4,131,,,,False,832,653
7,driver,Antonelli,20.2,120,,,,False,832,653
11,driver,Sainz,14.6,192,,1.0,,False,832,653
26,team,Williams,13.2,90,,1.0,,False,832,461
1,driver,Norris,28.6,155,,1.0,,False,832,461
2,driver,Leclerc,27.2,144,,,,False,832,461
4,driver,Piastri,24.4,131,,,,False,832,461
7,driver,Antonelli,20.2,120,,,,False,832,461
11,driver,Sainz,14.6,192,,1.0,,False,832,461
26,team,Williams,13.2,90,,1.0,,False,832,245
1,driver,Norris,28.6,155,,1.0,,False,832,245
2,driver,Leclerc,27.2,144,,,,False,832,245
3,driver,Hamilton,25.8,140,,,,False,832,245
8,driver,Alonso,18.8,111,,,,False,832,245
11,driver,Sainz,14.6,192,,1.0,,False,832,245
