,type,name,salary,score,contract,include,exclude,locked,points,i
5,driver,Russell,23.0,129,,,,False,850,88301
11,driver,Sainz,14.6,192,,1.0,,False,850,88301
26,team,Williams,13.2,90,,1.0,,False,850,88167
1,driver,Norris,28.6,155,,1.0,,False,850,88167
2,driver,Leclerc,27.2,144,,,,False,850,88167
3,driver,Hamilton,25.8,140,,,,False,850,88167
5,driver,Russell,23.0,129,,,,False,850,88167
11,driver,Sainz,14.6,192,,1.0,,False,850,88167
26,team,Williams,13.2,90,,1.0,,False,850,88096
1,driver,Norris,28.6,155,,1.0,,False,850,88096
2,driver,Leclerc,27.2,144,,,,False,850,88096
3,driver,Hamilton,25.8,140,,,,False,850,88096
5,driver,Russell,23.0,129,,,,False,850,88096
11,driver,Sainz,14.6,192,,1.0,,False,850,88096
26,team,Williams,13.2,90,,1.0,,False,850,87274
1,driver,Norris,28.6,155,,1.0,,False,850,87274
2,driver,Leclerc,27.2,144,,,,False,850,87274
3,driver,Hamilton,25.8,140,,,,False,850,87274
5,driver,Russell,23.0,129,,,,False,850,87274
11,driver,Sainz,14.6,192,,1.0,,False,850,87274
26,team,Williams,13.2,90,,1.0,,False,850,87158
1,driver,Norris,28.6,155,,1.0,,False,850,87158
2,driver,Leclerc,27.2,144,,,,False,850,87158
3,driver,Hamilton,25.8,140,,,,False,850,87158
5,driver,Russell,23.0,129,,,,False,850,87158
11,driver,Sainz,14.6,192,,1.0,,False,850,87158
26,team,Williams,13.2,90,,1.0,,False,850,86868
1,driver,Norris,28.6,155,,1.0,,False,850,86868
2,driver,Leclerc,27.2,144,,,,False,850,86868
3,driver,Hamilton,25.8,140,,,,False,850,86868
5,driver,Russell,23.0,129,,,,False,850,86868
11,driver,Sainz,14.6,192,,1.0,,False,850,86868
26,team,Williams,13.2,90,,1.0,,False,850,86755
1,driver,Norris,28.6,155,,1.0,,False,850,86755
2,driver,Leclerc,27.2,144,,,,False,850,86755
3,driver,Hamilton,25.8,140,,,,False,850,86755
5,driver,Russell,23.0,129,,,,False,850,86755
11,driver,Sainz,14.6,192,,1.0,,False,850,86755
26,team,Williams,13.2,90,,1.0,,False,850,85105
1,driver,Norris,28.6,155,,1.0,,False,850,85105
2,driver,Leclerc,27.2,144,,,,False,850,85105
3,driver,Hamilton,25.8,140,,,,False,850,85105
5,driver,Russell,23.0,129,,,,False,850,85105
11,driver,Sainz,14.6,192,,1.0,,False,850,85105
26,team,Williams,13.2,90,,1.0,,False,850,84935
1,driver,Norris,28.6,155,,1.0,,False,850,84935
2,driver,Leclerc,27.2,144,,,,False,850,84935
3,driver,Hamilton,25.8,140,,,,False,850,84935
5,driver,Russell,23.0,129,,,,False,850,84935
11,driver,Sainz,14.6,192,,1.0,,False,850,84935
26,team,Williams,13.2,90,,1.0,,False,850,84692
1,driver,Norris,28.6,155,,1.0,,False,850,84692
2,driver,Leclerc,27.2,144,,,,False,850,84692
3,driver,Hamilton,25.8,140,,,,False,850,84692
5,driver,Russell,23.0,129,,,,False,850,84692
11,driver,Sainz,14.6,192,,1.0,,False,850,84692
26,team,Williams,13.2,90,,1.0,,False,850,84466
1,driver,Norris,28.6,155,,1.0,,False,850,84466
2,driver,Leclerc,27.2,144,,,,False,850,84466
3,driver,Hamilton,25.8,140,,,,False,850,84466
5,driver,Russell,23.0,129,,,,False,850,84466
11,driver,Sainz,14.6,192,,1.0,,False,850,84466
26,team,Williams,13.2,90,,1.0,,False,850,82848
1,driver,Norris,28.6,155,,1.0,,False,850,82848
2,driver,Leclerc,27.2,144,,,,False,850,82848
3,driver,Hamilton,25.8,140,,,,False,850,82848
5,driver,Russell,23.0,129,,,,False,850,82848
11,driver,Sainz,14.6,192,,1.0,,False,850,82848
26,team,Williams,13.2,90,,1.0,,False,850,80497
1,driver,Norris,28.6,155,,1.0,,False,850,80497
2,driver,Leclerc,27.2,144,,,,False,850,80497
3,driver,Hamilton,25.8,140,,,,False,850,80497
5,driver,Russell,23.0,129,,,,False,850,80497
11,driver,Sainz,14.6,192,,1.0,,False,850,80497
26,team,Williams,13.2,90,,1.0,,False,850,80479
1,driver,Norris,28.6,155,,1.0,,False,850,80479
2,driver,Leclerc,27.2,144,,,,False,850,80479
3,driver,Hamilton,25.8,140,,,,False,850,80479
5,driver,Russell,23.0,129,,,,False,850,80479
11,driver,Sainz,14.6,192,,1.0,,False,850,80479
26,team,Williams,13.2,90,,1.0,,False,850,79571
1,driver,Norris,28.6,155,,1.0,,False,850,79571
2,driver,Leclerc,27.2,144,,,,False,850,79571
3,driver,Hamilton,25.8,140,,,,False,850,79571
5,driver,Russell,23.0,129,,,,False,850,79571
11,driver,Sainz,14.6,192,,1.0,,False,850,79571
26,team,Williams,13.2,90,,1.0,,False,850,79435
1,driver,Norris,28.6,155,,1.0,,False,850,79435
2,driver,Leclerc,27.2,144,,,,False,850,79435
3,driver,Hamilton,25.8,140,,,,False,850,79435
5,driver,Russell,23.0,129,,,,False,850,79435
11,driver,Sainz,14.6,192,,1.0,,False,850,79435
26,team,Williams,13.2,90,,1.0,,False,850,78946
1,driver,Norris,28.6,155,,1.0,,False,850,78946
2,driver,Leclerc,27.2,144,,,,False,850,78946
3,driver,Hamilton,25.8,140,,,,False,850,78946
5,driver,Russell,23.0,129,,,,False,850,78946
11,driver,Sainz,14.6,192,,1.0,,False,850,78946
26,team,Williams,13.2,90,,1.0,,False,850,78421
1,driver,Norris,28.6,155,,1.0,,False,850,78421
2,driver,Leclerc,27.2,144,,,,False,850,78421
3,driver,Hamilton,25.8,140,,,,False,850,78421
5,driver,Russell,23.0,129,,,,False,850,78421
11,driver,Sainz,14.6,192,,1.0,,False,850,78421
26,team,Williams,13.2,90,,1.0,,False,850,76916
1,driver,Norris,28.6,155,,1.0,,False,850,76916
2,driver,Leclerc,27.2,144,,,,False,850,76916
3,driver,Hamilton,25.8,140,,,,False,850,76916
5,driver,Russell,23.0,129,,,,False,850,76916
11,driver,Sainz,14.6,192,,1.0,,False,850,76916
26,team,Williams,13.2,90,,1.0,,False,850,76497
1,driver,Norris,28.6,155,,1.0,,False,850,76497
2,driver,Leclerc,27.2,144,,,,False,850,76497
3,driver,Hamilton,25.8,140,,,,False,850,76497
5,driver,Russell,23.0,129,,,,False,850,76497
11,driver,Sainz,14.6,192,,1.0,,False,850,76497
26,team,Williams,13.2,90,,1.0,,False,850,75952
1,driver,Norris,28.6,155,,1.0,,False,850,75952
2,driver,Leclerc,27.2,144,,,,False,850,75952
3,driver,Hamilton,25.8,140,,,,False,850,75952
5,driver,Russell,23.0,129,,,,False,850,75952
11,driver,Sainz,14.6,192,,1.0,,False,850,75952
26,team,Williams,13.2,90,,1.0,,False,850,75188
1,driver,Norris,28.6,155,,1.0,,False,850,75188
2,driver,Leclerc,27.2,144,,,,False,850,75188
3,driver,Hamilton,25.8,140,,,,False,850,75188
5,driver,Russell,23.0,129,,,,False,850,75188
11,driver,Sainz,14.6,192,,1.0,,False,850,75188
26,team,Williams,13.2,90,,1.0,,False,850,74751
1,driver,Norris,28.6,155,,1.0,,False,850,74751
2,driver,Leclerc,27.2,144,,,,False,850,74751
3,driver,Hamilton,25.8,140,,,,False,850,74751
5,driver,Russell,23.0,129,,,,False,850,74751
11,driver,Sainz,14.6,192,,1.0,,False,850,74751
26,team,Williams,13.2,90,,1.0,,False,850,72830
1,driver,Norris,28.6,155,,1.0,,False,850,72830
2,driver,Leclerc,27.2,144,,,,False,850,72830
3,driver,Hamilton,25.8,140,,,,False,850,72830
5,driver,Russell,23.0,129,,,,False,850,72830
11,driver,Sainz,14.6,192,,1.0,,False,850,72830
26,team,Williams,13.2,90,,1.0,,False,850,72371
1,driver,Norris,28.6,155,,1.0,,False,850,72371
2,driver,Leclerc,27.2,144,,,,False,850,72371
3,driver,Hamilton,25.8,140,,,,False,850,72371
5,driver,Russell,23.0,129,,,,False,850,72371
11,driver,Sainz,14.6,192,,1.0,,False,850,72371
26,team,Williams,13.2,90,,1.0,,False,850,71906
1,driver,Norris,28.6,155,,1.0,,False,850,71906
2,driver,Leclerc,27.2,144,,,,False,850,71906
3,driver,Hamilton,25.8,140,,,,False,850,71906
5,driver,Russell,23.0,129,,,,False,850,71906
11,driver,Sainz,14.6,192,,1.0,,False,850,71906
26,team,Williams,13.2,90,,1.0,,False,850,70982
1,driver,Norris,28.6,155,,1.0,,False,850,70982
2,driver,Leclerc,27.2,144,,,,False,850,70982
3,driver,Hamilton,25.8,140,,,,False,850,70982
5,driver,Russell,23.0,129,,,,False,850,70982
11,driver,Sainz,14.6,192,,1.0,,False,850,70982
26,team,Williams,13.2,90,,1.0,,False,850,70917
1,driver,Norris,28.6,155,,1.0,,False,850,70917
2,driver,Leclerc,27.2,144,,,,False,850,70917
3,driver,Hamilton,25.8,140,,,,False,850,70917
5,driver,Russell,23.0,129,,,,False,850,70917
11,driver,Sainz,14.6,192,,1.0,,False,850,70917
26,team,Williams,13.2,90,,1.0,,False,850,70798
1,driver,Norris,28.6,155,,1.0,,False,850,70798
2,driver,Leclerc,27.2,144,,,,False,850,70798
3,driver,Hamilton,25.8,140,,,,False,850,70798
5,driver,Russell,23.0,129,,,,False,850,70798
11,driver,Sainz,14.6,192,,1.0,,False,850,70798
26,team,Williams,13.2,90,,1.0,,False,850,69849
1,driver,Norris,28.6,155,,1.0,,False,850,69849
2,driver,Leclerc,27.2,144,,,,False,850,69849
3,driver,Hamilton,25.8,140,,,,False,850,69849
5,driver,Russell,23.0,129,,,,False,850,69849
11,driver,Sainz,14.6,192,,1.0,,False,850,69849
26,team,Williams,13.2,90,,1.0,,False,850,69739
1,driver,Norris,28.6,155,,1.0,,False,850,69739
2,driver,Leclerc,27.2,144,,,,False,850,69739
3,driver,Hamilton,25.8,140,,,,False,850,69739
5,driver,Russell,23.0,129,,,,False,850,69739
11,driver,Sainz,14.6,192,,1.0,,False,850,69739
26,team,Williams,13.2,90,,1.0,,False,850,69055
1,driver,Norris,28.6,155,,1.0,,False,850,69055
2,driver,Leclerc,27.2,144,,,,False,850,69055
3,driver,Hamilton,25.8,140,,,,False,850,69055
5,driver,Russell,23.0,129,,,,False,850,69055
11,driver,Sainz,14.6,192,,1.0,,False,850,69055
26,team,Williams,13.2,90,,1.0,,False,850,68330
1,driver,Norris,28.6,155,,1.0,,False,850,68330
2,driver,Leclerc,27.2,144,,,,False,850,68330
3,driver,Hamilton,25.8,140,,,,False,850,68330
5,driver,Russell,23.0,129,,,,False,850,68330
11,driver,Sainz,14.6,192,,1.0,,False,850,68330
26,team,Williams,13.2,90,,1.0,,False,850,68085
1,driver,Norris,28.6,155,,1.0,,False,850,68085
2,driver,Leclerc,27.2,144,,,,False,850,68085
3,driver,Hamilton,25.8,140,,,,False,850,68085
5,driver,Russell,23.0,129,,,,False,850,68085
11,driver,Sainz,14.6,192,,1.0,,False,850,68085
26,team,Williams,13.2,90,,1.0,,False,850,66857
1,driver,Norris,28.6,155,,1.0,,False,850,66857
2,driver,Leclerc,27.2,144,,,,False,850,66857
3,driver,Hamilton,25.8,140,,,,False,850,66857
5,driver,Russell,23.0,129,,,,False,850,66857
11,driver,Sainz,14.6,192,,1.0,,False,850,66857
26,team,Williams,13.2,90,,1.0,,False,850,66733
1,driver,Norris,28.6,155,,1.0,,False,850,66733
2,driver,Leclerc,27.2,144,,,,False,850,66733
3,driver,Hamilton,25.8,140,,,,False,850,66733
5,driver,Russell,23.0,129,,,,False,850,66733
11,driver,Sainz,14.6,192,,1.0,,False,850,66733
26,team,Williams,13.2,90,,1.0,,False,850,66421
1,driver,Norris,28.6,155,,1.0,,False,850,66421
2,driver,Leclerc,27.2,144,,,,False,850,66421
3,driver,Hamilton,25.8,140,,,,False,850,66421
5,driver,Russell,23.0,129,,,,False,850,66421
11,driver,Sainz,14.6,192,,1.0,,False,850,66421
26,team,Williams,13.2,90,,1.0,,False,850,65997
1,driver,Norris,28.6,155,,1.0,,False,850,65997
2,driver,Leclerc,27.2,144,,,,False,850,65997
3,driver,Hamilton,25.8,140,,,,False,850,65997
5,driver,Russell,23.0,129,,,,False,850,65997
11,driver,Sainz,14.6,192,,1.0,,False,850,65997
26,team,Williams,13.2,90,,1.0,,False,850,65200
1,driver,Norris,28.6,155,,1.0,,False,850,65200
2,driver,Leclerc,27.2,144,,,,False,850,65200
3,driver,Hamilton,25.8,140,,,,False,850,65200
5,driver,Russell,23.0,129,,,,False,850,65200
11,driver,Sainz,14.6,192,,1.0,,False,850,65200
26,team,Williams,13.2,90,,1.0,,False,850,65041
1,driver,Norris,28.6,155,,1.0,,False,850,65041
2,driver,Leclerc,27.2,144,,,,False,850,65041
3,driver,Hamilton,25.8,140,,,,False,850,65041
5,driver,Russell,23.0,129,,,,False,850,65041
11,driver,Sainz,14.6,192,,1.0,,False,850,65041
26,team,Williams,13.2,90,,1.0,,False,850,64507
1,driver,Norris,28.6,155,,1.0,,False,850,64507
2,driver,Leclerc,27.2,144,,,,False,850,64507
3,driver,Hamilton,25.8,140,,,,False,850,64507
5,driver,Russell,23.0,129,,,,False,850,64507
11,driver,Sainz,14.6,192,,1.0,,False,850,64507
26,team,Williams,13.2,90,,1.0,,False,850,63654
1,driver,Norris,28.6,155,,1.0,,False,850,63654
2,driver,Leclerc,27.2,144,,,,False,850,63654
3,driver,Hamilton,25.8,140,,,,False,850,63654
5,driver,Russell,23.0,129,,,,False,850,63654
11,driver,Sainz,14.6,192,,1.0,,False,850,63654
26,team,Williams,13.2,90,,1.0,,False,850,63603
1,driver,Norris,28.6,155,,1.0,,False,850,63603
2,driver,Leclerc,27.2,144,,,,False,850,63603
3,driver,Hamilton,25.8,140,,,,False,850,63603
5,driver,Russell,23.0,129,,,,False,850,63603
11,driver,Sainz,14.6,192,,1.0,,False,850,63603
26,team,Williams,13.2,90,,1.0,,False,850,63479
1,driver,Norris,28.6,155,,1.0,,False,850,63479
2,driver,Leclerc,27.2,144,,,,False,850,63479
3,driver,Hamilton,25.8,140,,,,False,850,63479
5,driver,Russell,23.0,129,,,,False,850,63479
11,driver,Sainz,14.6,192,,1.0,,False,850,63479
26,team,Williams,13.2,90,,1.0,,False,850,62724
1,driver,Norris,28.6,155,,1.0,,False,850,62724
2,driver,Leclerc,27.2,144,,,,False,850,62724
3,driver,Hamilton,25.8,140,,,,False,850,62724
5,driver,Russell,23.0,129,,,,False,850,62724
11,driver,Sainz,14.6,192,,1.0,,False,850,62724
26,team,Williams,13.2,90,,1.0,,False,850,62620
1,driver,Norris,28.6,155,,1.0,,False,850,62620
2,driver,Leclerc,27.2,144,,,,False,850,62620
3,driver,Hamilton,25.8,140,,,,False,850,62620
5,driver,Russell,23.0,129,,,,False,850,62620
11,driver,Sainz,14.6,192,,1.0,,False,850,62620
26,team,Williams,13.2,90,,1.0,,False,850,61922
1,driver,Norris,28.6,155,,1.0,,False,850,61922
2,driver,Leclerc,27.2,144,,,,False,850,61922
3,driver,Hamilton,25.8,140,,,,False,850,61922
5,driver,Russell,23.0,129,,,,False,850,61922
11,driver,Sainz,14.6,192,,1.0,,False,850,61922
26,team,Williams,13.2,90,,1.0,,False,850,61186
1,driver,Norris,28.6,155,,1.0,,False,850,61186
2,driver,Leclerc,27.2,144,,,,False,850,61186
3,driver,Hamilton,25.8,140,,,,False,850,61186
5,driver,Russell,23.0,129,,,,False,850,61186
11,driver,Sainz,14.6,192,,1.0,,False,850,61186
26,team,Williams,13.2,90,,1.0,,False,850,60449
1,driver,Norris,28.6,155,,1.0,,False,850,60449
2,driver,Leclerc,27.2,144,,,,False,850,60449
3,driver,Hamilton,25.8,140,,,,False,850,60449
5,driver,Russell,23.0,129,,,,False,850,60449
11,driver,Sainz,14.6,192,,1.0,,False,850,60449
26,team,Williams,13.2,90,,1.0,,False,850,60193
1,driver,Norris,28.6,155,,1.0,,False,850,60193
2,driver,Leclerc,27.2,144,,,,False,850,60193
3,driver,Hamilton,25.8,140,,,,False,850,60193
5,driver,Russell,23.0,129,,,,False,850,60193
11,driver,Sainz,14.6,192,,1.0,,False,850,60193
26,team,Williams,13.2,90,,1.0,,False,850,59497
1,driver,Norris,28.6,155,,1.0,,False,850,59497
2,driver,Leclerc,27.2,144,,,,False,850,59497
3,driver,Hamilton,25.8,140,,,,False,850,59497
5,driver,Russell,23.0,129,,,,False,850,59497
11,driver,Sainz,14.6,192,,1.0,,False,850,59497
26,team,Williams,13.2,90,,1.0,,False,850,59127
1,driver,Norris,28.6,155,,1.0,,False,850,59127
2,driver,Leclerc,27.2,144,,,,False,850,59127
3,driver,Hamilton,25.8,140,,,,False,850,59127
5,driver,Russell,23.0,129,,,,False,850,59127
11,driver,Sainz,14.6,192,,1.0,,False,850,59127
26,team,Williams,13.2,90,,1.0,,False,850,59071
1,driver,Norris,28.6,155,,1.0,,False,850,59071
2,driver,Leclerc,27.2,144,,,,False,850,59071
3,driver,Hamilton,25.8,140,,,,False,850,59071
5,driver,Russell,23.0,129,,,,False,850,59071
11,driver,Sainz,14.6,192,,1.0,,False,850,59071
26,team,Williams,13.2,90,,1.0,,False,850,59017
1,driver,Norris,28.6,155,,1.0,,False,850,59017
2,driver,Leclerc,27.2,144,,,,False,850,59017
3,driver,Hamilton,25.8,140,,,,False,850,59017
5,driver,Russell,23.0,129,,,,False,850,59017
11,driver,Sainz,14.6,192,,1.0,,False,850,59017
26,team,Williams,13.2,90,,1.0,,False,850,58996
1,driver,Norris,28.6,155,,1.0,,False,850,58996
2,driver,Leclerc,27.2,144,,,,False,850,58996
3,driver,Hamilton,25.8,140,,,,False,850,58996
5,driver,Russell,23.0,129,,,,False,850,58996
11,driver,Sainz,14.6,192,,1.0,,False,850,58996
26,team,Williams,13.2,90,,1.0,,False,850,58550
1,driver,Norris,28.6,155,,1.0,,False,850,58550
2,driver,Leclerc,27.2,144,,,,False,850,58550
3,driver,Hamilton,25.8,140,,,,False,850,58550
5,driver,Russell,23.0,129,,,,False,850,58550
11,driver,Sainz,14.6,192,,1.0,,False,850,58550
26,team,Williams,13.2,90,,1.0,,False,850,58062
1,driver,Norris,28.6,155,,1.0,,False,850,58062
2,driver,Leclerc,27.2,144,,,,False,850,58062
3,driver,Hamilton,25.8,140,,,,False,850,58062
5,driver,Russell,23.0,129,,,,False,850,58062
11,driver,Sainz,14.6,192,,1.0,,False,850,58062
26,team,Williams,13.2,90,,1.0,,False,850,57740
1,driver,Norris,28.6,155,,1.0,,False,850,57740
2,driver,Leclerc,27.2,144,,,,False,850,57740
3,driver,Hamilton,25.8,140,,,,False,850,57740
5,driver,Russell,23.0,129,,,,False,850,57740
11,driver,Sainz,14.6,192,,1.0,,False,850,57740
26,team,Williams,13.2,90,,1.0,,False,850,57578
1,driver,Norris,28.6,155,,1.0,,False,850,57578
2,driver,Leclerc,27.2,144,,,,False,850,57578
3,driver,Hamilton,25.8,140,,,,False,850,57578
5,driver,Russell,23.0,129,,,,False,850,57578
11,driver,Sainz,14.6,192,,1.0,,False,850,57578
26,team,Williams,13.2,90,,1.0,,False,850,57532
1,driver,Norris,28.6,155,,1.0,,False,850,57532
2,driver,Leclerc,27.2,144,,,,False,850,57532
3,driver,Hamilton,25.8,140,,,,False,850,57532
5,driver,Russell,23.0,129,,,,False,850,57532
11,driver,Sainz,14.6,192,,1.0,,False,850,57532
26,team,Williams,13.2,90,,1.0,,False,850,57531
1,driver,Norris,28.6,155,,1.0,,False,850,57531
2,driver,Leclerc,27.2,144,,,,False,850,57531
3,driver,Hamilton,25.8,140,,,,False,850,57531
5,driver,Russell,23.0,129,,,,False,850,57531
11,driver,Sainz,14.6,192,,1.0,,False,850,57531
26,team,Williams,13.2,90,,1.0,,False,850,57414
1,driver,Norris,28.6,155,,1.0,,False,850,57414
2,driver,Leclerc,27.2,144,,,,False,850,57414
3,driver,Hamilton,25.8,140,,,,False,850,57414
5,driver,Russell,23.0,129,,,,False,850,57414
11,driver,Sainz,14.6,192,,1.0,,False,850,57414
26,team,Williams,13.2,90,,1.0,,False,850,57093
1,driver,Norris,28.6,155,,1.0,,False,850,57093
2,driver,Leclerc,27.2,144,,,,False,850,57093
3,driver,Hamilton,25.8,140,,,,False,850,57093
5,driver,Russell,23.0,129,,,,False,850,57093
11,driver,Sainz,14.6,192,,1.0,,False,850,57093
26,team,Williams,13.2,90,,1.0,,False,850,56902
1,driver,Norris,28.6,155,,1.0,,False,850,56902
2,driver,Leclerc,27.2,144,,,,False,850,56902
3,driver,Hamilton,25.8,140,,,,False,850,56902
5,driver,Russell,23.0,129,,,,False,850,56902
11,driver,Sainz,14.6,192,,1.0,,False,850,56902
26,team,Williams,13.2,90,,1.0,,False,850,56320
1,driver,Norris,28.6,155,,1.0,,False,850,56320
2,driver,Leclerc,27.2,144,,,,False,850,56320
3,driver,Hamilton,25.8,140,,,,False,850,56320
5,driver,Russell,23.0,129,,,,False,850,56320
11,driver,Sainz,14.6,192,,1.0,,False,850,56320
26,team,Williams,13.2,90,,1.0,,False,850,55637
1,driver,Norris,28.6,155,,1.0,,False,850,55637
2,driver,Leclerc,27.2,144,,,,False,850,55637
3,driver,Hamilton,25.8,140,,,,False,850,55637
5,driver,Russell,23.0,129,,,,False,850,55637
11,driver,Sainz,14.6,192,,1.0,,False,850,55637
26,team,Williams,13.2,90,,1.0,,False,850,54911
1,driver,Norris,28.6,155,,1.0,,False,850,54911
2,driver,Leclerc,27.2,144,,,,False,850,54911
3,driver,Hamilton,25.8,140,,,,False,850,54911
5,driver,Russell,23.0,129,,,,False,850,54911
11,driver,Sainz,14.6,192,,1.0,,False,850,54911
26,team,Williams,13.2,90,,1.0,,False,850,54092
1,driver,Norris,28.6,155,,1.0,,False,850,54092
2,driver,Leclerc,27.2,144,,,,False,850,54092
3,driver,Hamilton,25.8,140,,,,False,850,54092
5,driver,Russell,23.0,129,,,,False,850,54092
11,driver,Sainz,14.6,192,,1.0,,False,850,54092
26,team,Williams,13.2,90,,1.0,,False,850,53324
1,driver,Norris,28.6,155,,1.0,,False,850,53324
2,driver,Leclerc,27.2,144,,,,False,850,53324
3,driver,Hamilton,25.8,140,,,,False,850,53324
5,driver,Russell,23.0,129,,,,False,850,53324
11,driver,Sainz,14.6,192,,1.0,,False,850,53324
26,team,Williams,13.2,90,,1.0,,False,850,53302
1,driver,Norris,28.6,155,,1.0,,False,850,53302
2,driver,Leclerc,27.2,144,,,,False,850,53302
3,driver,Hamilton,25.8,140,,,,False,850,53302
5,driver,Russell,23.0,129,,,,False,850,53302
11,driver,Sainz,14.6,192,,1.0,,False,850,53302
26,team,Williams,13.2,90,,1.0,,False,850,52337
1,driver,Norris,28.6,155,,1.0,,False,850,52337
2,driver,Leclerc,27.2,144,,,,False,850,52337
3,driver,Hamilton,25.8,140,,,,False,850,52337
5,driver,Russell,23.0,129,,,,False,850,52337
11,driver,Sainz,14.6,192,,1.0,,False,850,52337
26,team,Williams,13.2,90,,1.0,,False,850,52280
1,driver,Norris,28.6,155,,1.0,,False,850,52280
2,driver,Leclerc,27.2,144,,,,False,850,52280
3,driver,Hamilton,25.8,140,,,,False,850,52280
5,driver,Russell,23.0,129,,,,False,850,52280
11,driver,Sainz,14.6,192,,1.0,,False,850,52280
26,team,Williams,13.2,90,,1.0,,False,850,50947
1,driver,Norris,28.6,155,,1.0,,False,850,50947
2,driver,Leclerc,27.2,144,,,,False,850,50947
3,driver,Hamilton,25.8,140,,,,False,850,50947
5,driver,Russell,23.0,129,,,,False,850,50947
11,driver,Sainz,14.6,192,,1.0,,False,850,50947
26,team,Williams,13.2,90,,1.0,,False,850,50609
1,driver,Norris,28.6,155,,1.0,,False,850,50609
2,driver,Leclerc,27.2,144,,,,False,850,50609
3,driver,Hamilton,25.8,140,,,,False,850,50609
5,driver,Russell,23.0,129,,,,False,850,50609
11,driver,Sainz,14.6,192,,1.0,,False,850,50609
26,team,Williams,13.2,90,,1.0,,False,850,48822
1,driver,Norris,28.6,155,,1.0,,False,850,48822
2,driver,Leclerc,27.2,144,,,,False,850,48822
3,driver,Hamilton,25.8,140,,,,False,850,48822
5,driver,Russell,23.0,129,,,,False,850,48822
11,driver,Sainz,14.6,192,,1.0,,False,850,48822
26,team,Williams,13.2,90,,1.0,,False,850,48686
1,driver,Norris,28.6,155,,1.0,,False,850,48686
2,driver,Leclerc,27.2,144,,,,False,850,48686
3,driver,Hamilton,25.8,140,,,,False,850,48686
5,driver,Russell,23.0,129,,,,False,850,48686
11,driver,Sainz,14.6,192,,1.0,,False,850,48686
26,team,Williams,13.2,90,,1.0,,False,850,48518
1,driver,Norris,28.6,155,,1.0,,False,850,48518
2,driver,Leclerc,27.2,144,,,,False,850,48518
3,driver,Hamilton,25.8,140,,,,False,850,48518
5,driver,Russell,23.0,129,,,,False,850,48518
11,driver,Sainz,14.6,192,,1.0,,False,850,48518
26,team,Williams,13.2,90,,1.0,,False,850,48467
1,driver,Norris,28.6,155,,1.0,,False,850,48467
2,driver,Leclerc,27.2,144,,,,False,850,48467
3,driver,Hamilton,25.8,140,,,,False,850,48467
5,driver,Russell,23.0,129,,,,False,850,48467
11,driver,Sainz,14.6,192,,1.0,,False,850,48467
26,team,Williams,13.2,90,,1.0,,False,850,48179
1,driver,Norris,28.6,155,,1.0,,False,850,48179
2,driver,Leclerc,27.2,144,,,,False,850,48179
3,driver,Hamilton,25.8,140,,,,False,850,48179
5,driver,Russell,23.0,129,,,,False,850,48179
11,driver,Sainz,14.6,192,,1.0,,False,850,48179
26,team,Williams,13.2,90,,1.0,,False,850,46963
1,driver,Norris,28.6,155,,1.0,,False,850,46963
2,driver,Leclerc,27.2,144,,,,False,850,46963
3,driver,Hamilton,25.8,140,,,,False,850,46963
5,driver,Russell,23.0,129,,,,False,850,46963
11,driver,Sainz,14.6,192,,1.0,,False,850,46963
26,team,Williams,13.2,90,,1.0,,False,850,46285
1,driver,Norris,28.6,155,,1.0,,False,850,46285
2,driver,Leclerc,27.2,144,,,,False,850,46285
3,driver,Hamilton,25.8,140,,,,False,850,46285
5,driver,Russell,23.0,129,,,,False,850,46285
11,driver,Sainz,14.6,192,,1.0,,False,850,46285
26,team,Williams,13.2,90,,1.0,,False,850,45991
1,driver,Norris,28.6,155,,1.0,,False,850,45991
2,driver,Leclerc,27.2,144,,,,False,850,45991
3,driver,Hamilton,25.8,140,,,,False,850,45991
5,driver,Russell,23.0,129,,,,False,850,45991
11,driver,Sainz,14.6,192,,1.0,,False,850,45991
26,team,Williams,13.2,90,,1.0,,False,850,45325
1,driver,Norris,28.6,155,,1.0,,False,850,45325
2,driver,Leclerc,27.2,144,,,,False,850,45325
3,driver,Hamilton,25.8,140,,,,False,850,45325
5,driver,Russell,23.0,129,,,,False,850,45325
11,driver,Sainz,14.6,192,,1.0,,False,850,45325
26,team,Williams,13.2,90,,1.0,,False,850,45184
1,driver,Norris,28.6,155,,1.0,,False,850,45184
2,driver,Leclerc,27.2,144,,,,False,850,45184
3,driver,Hamilton,25.8,140,,,,False,850,45184
5,driver,Russell,23.0,129,,,,False,850,45184
11,driver,Sainz,14.6,192,,1.0,,False,850,45184
26,team,Williams,13.2,90,,1.0,,False,850,44911
1,driver,Norris,28.6,155,,1.0,,False,850,44911
2,driver,Leclerc,27.2,144,,,,False,850,44911
3,driver,Hamilton,25.8,140,,,,False,850,44911
5,driver,Russell,23.0,129,,,,False,850,44911
11,driver,Sainz,14.6,192,,1.0,,False,850,44911
26,team,Williams,13.2,90,,1.0,,False,850,44823
1,driver,Norris,28.6,155,,1.0,,False,850,44823
2,driver,Leclerc,27.2,144,,,,False,850,44823
3,driver,Hamilton,25.8,140,,,,False,850,44823
5,driver,Russell,23.0,129,,,,False,850,44823
11,driver,Sainz,14.6,192,,1.0,,False,850,44823
26,team,Williams,13.2,90,,1.0,,False,850,44180
1,driver,Norris,28.6,155,,1.0,,False,850,44180
